trades,win_rate_pct,avg_net_pct,profit_factor,avg_winner_pct,avg_loser_pct,avg_holding_days,variant,regime
89,43.82022471910113,0.6617313705516935,1.4583015763542857,4.805107602989321,-2.570102090749657,3.269662921348315,CURRENT,BEAR
119,36.134453781512605,-0.04694878591736554,0.9704208018906896,4.262619557142205,-2.4852571905431757,5.243697478991597,CURRENT,BULL
227,35.24229074889868,-0.09986590026899331,0.940454889942726,4.475535004774239,-2.5898799982517042,3.6343612334801763,CURRENT,NEUTRAL
125,43.2,0.602797166484404,1.4060027044062182,4.832197596311004,-2.6139299209893476,3.904,EMA_MACD,BEAR
176,38.63636363636363,0.12937983875424733,1.0848032099636464,4.283601192756954,-2.486241013765976,5.028409090909091,EMA_MACD,BULL
368,35.32608695652174,-0.04504251762663897,0.9727603671458904,4.553357418114981,-2.556773574964498,3.573369565217391,EMA_MACD,NEUTRAL
5,40.0,0.40263157894737117,1.2532274081430006,4.9815789473684315,-2.650000000000002,3.6,EMA_MACD,UNKNOWN
