category,name,trades,wins,losses,win_rate_pct,avg_return_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_pct,max_drawdown_pct,avg_holding_days,max_winning_streak,max_losing_streak
MONTH,2025-03,9,3,6,33.33333333333333,-0.19944444444443757,4.800833333333344,-2.699583333333328,0.8891804290785651,-0.19944444444443757,-2.3252276498247793,-11.071877675957353,1.8888888888888888,,
MONTH,2025-04,27,6,21,22.22222222222222,-1.033379629629622,4.799166666666674,-2.6998214285714206,0.5078819145887096,-1.033379629629622,-25.43528575639442,-26.875313727257666,2.4814814814814814,,
MONTH,2025-05,16,6,10,37.5,0.11203125000000835,4.797500000000013,-2.6992499999999935,1.0664073353709418,0.11203125000000835,0.7551868928116434,-15.138536480432785,3.5625,,
MONTH,2025-06,9,2,7,22.22222222222222,-1.0331944444444365,4.797500000000009,-2.699107142857136,0.5078398941448915,-1.0331944444444365,-9.318306278559119,-15.140716860014724,4.555555555555555,,
MONTH,2025-07,20,10,10,50.0,1.0498750000000054,4.798500000000012,-2.698750000000001,1.7780453913849044,1.0498750000000054,21.544373758820367,-10.365814130558393,7.9,,
MONTH,2025-08,14,2,12,14.285714285714285,-1.6282142857142787,4.800000000000001,-2.6995833333333246,0.2963420280907557,-1.6282142857142787,-20.914117507791406,-23.942935218010685,6.714285714285714,,
MONTH,2025-09,17,2,15,11.76470588235294,-1.8181617647058705,4.797500000000013,-2.7002499999999885,0.23689164583526381,-1.8181617647058705,-27.158696250100856,-26.003130667173103,4.117647058823529,,
MONTH,2025-10,28,8,20,28.57142857142857,-0.557589285714277,4.7987500000000125,-2.7001249999999932,0.7108930142123087,-0.557589285714277,-15.84218217636847,-22.15744218874206,8.785714285714286,,
MONTH,2025-11,14,2,12,14.285714285714285,-1.6285714285714208,4.800000000000004,-2.6999999999999917,0.2962962962962975,-1.6285714285714208,-20.91818142611206,-24.538449319985755,3.5714285714285716,,
MONTH,2025-12,13,2,11,15.384615384615385,-1.545865384615382,4.8000000000000105,-2.69965909090909,0.32327314054804984,-1.545865384615382,-18.720589414618473,-22.44516057786643,4.923076923076923,,
MONTH,2026-01,21,11,10,52.38095238095239,1.2289285714285845,4.801590909090921,-2.700999999999986,1.9554794520548096,1.2289285714285845,27.38855051989968,-15.149437818143252,3.9523809523809526,,
MONTH,2026-02,10,1,9,10.0,-1.949124999999994,4.79750000000002,-2.6987499999999955,0.19751942771859513,-1.949124999999994,-18.0749531441207,-17.428735227167103,2.3,,
MONTH,2026-03,19,11,8,57.89473684210527,1.6436842105263236,4.802500000000008,-2.6996874999999934,2.446000694524839,1.6436842105263236,34.58663943486548,-7.882084903953313,3.0526315789473686,,
MONTH,2026-04,18,11,7,61.111111111111114,1.881875000000011,4.797500000000009,-2.6998214285714153,2.792380448442376,1.881875000000011,38.246965650101636,-12.789298373428204,3.1666666666666665,,
MONTH,2026-05,17,7,10,41.17647058823529,0.3876470588235391,4.799642857142865,-2.700749999999989,1.2440062945478179,0.3876470588235391,5.587752068723484,-12.796020419206611,4.294117647058823,,
MONTH,2026-06,19,5,14,26.31578947368421,-0.7267105263157815,4.797500000000011,-2.6996428571428503,0.6346738986638475,-0.7267105263157815,-13.829880985433062,-25.997426680434177,3.263157894736842,,
MONTH,2026-07,16,2,14,12.5,-1.7626562499999903,4.797500000000014,-2.6998214285714193,0.2538527680402159,-1.7626562499999903,-25.13259730904557,-28.55993445363255,3.0625,,
MONTH,2026-08,27,16,11,59.25925925925925,1.7442129629629717,4.799062500000007,-2.699204545454535,2.5861154380499443,1.7442129629629717,56.67462277841926,-10.36581413055837,3.925925925925926,,
MONTH,2026-09,5,5,0,100.0,3.9569038933312415,3.9569038933312415,0.0,inf,3.9569038933312415,21.381527641659392,0.0,4.0,,
