exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol
BSE,STOCK,REMSONSIND,Remsons Industries,,530919,B,REMSONSIND.BO
BSE,STOCK,REPCOHOME,Repco Home Finance,,535322,B,REPCOHOME.BO
BSE,STOCK,REPONO,Repono,,544463,MT,REPONO.BO
BSE,STOCK,RESGEN,ResGen,,543805,M,RESGEN.BO
BSE,STOCK,RESONANCE,Resonance Specialties,,524218,XT,RESONANCE.BO
BSE,STOCK,RESPONIND,Responsive Industries,,505509,B,RESPONIND.BO
BSE,STOCK,RESPONSINF,Response Informatics,,538273,X,RESPONSINF.BO
BSE,STOCK,RESTILE,Restile Ceramics,,515085,X,RESTILE.BO
BSE,STOCK,RETAGGIO,Retaggio Industries,,544391,M,RETAGGIO.BO
BSE,STOCK,RETINA,Retina Paints,,543902,M,RETINA.BO
BSE,STOCK,REXNORD,Rexnord Electronics & Controls,,531888,XT,REXNORD.BO
BSE,STOCK,REXSEAL,Rex Sealing & Packing Industries,,543744,M,REXSEAL.BO
BSE,STOCK,RFIL,Rajnandini Fashion,,544771,M,RFIL.BO
BSE,STOCK,RFL,Ruparel Food Products,,511740,X,RFL.BO
BSE,STOCK,RFLL,Rita Finance & Leasing,,543256,X,RFLL.BO
BSE,STOCK,RFSL,Richfield Financial Services,,539435,X,RFSL.BO
BSE,STOCK,RGF,RGF Capital Markets,,539669,XT,RGF.BO
BSE,STOCK,RGIL,Rotographics,,539922,XT,RGIL.BO
BSE,STOCK,RGL,Renaissance Jewellery,,532923,B,RGL.BO
BSE,STOCK,RGRL,Retro Green Revolution,,519191,Z,RGRL.BO
BSE,STOCK,RHETAN,Rhetan TMT,,543590,B,RHETAN.BO
BSE,STOCK,RHFL,Reliance Home Finance,,540709,Z,RHFL.BO
BSE,STOCK,RHIM,RHI Magnesita,,534076,A,RHIM.BO
BSE,STOCK,RHL,Robust Hotels,,543901,B,RHL.BO
BSE,STOCK,RIBATEX,Riba Textiles,,531952,XT,RIBATEX.BO
BSE,STOCK,RICHUNV,Rich Universe Network,,530271,X,RICHUNV.BO
BSE,STOCK,RICOAUTO,Rico Auto Industries,,520008,B,520008.BO
BSE,STOCK,RIDDHI,Riddhi Siddhi Gluco Biols,,524480,XT,RIDDHI.BO
BSE,STOCK,RIDDHICORP,Riddhi Corporate Services,,540590,X,RIDDHICORP.BO
BSE,STOCK,RIIL,Reliance Industrial Infrastructure,,523445,B,RIIL.BO
BSE,STOCK,RIKHAV,Rikhav Securities,,544340,M,RIKHAV.BO
BSE,STOCK,RIR,RIR Power Electronics,,517035,B,RIR.BO
BSE,STOCK,RISAINTL,Risa International,,530251,X,RISAINTL.BO
BSE,STOCK,RISHABH,Rishabh Instruments,,543977,B,RISHABH.BO
BSE,STOCK,RISHDIGA,Rishabh Digha Steel & Allied Products,,531539,X,RISHDIGA.BO
BSE,STOCK,RISHILASE,Rishi Laser,,526861,X,RISHILASE.BO
BSE,STOCK,RISHIROOP,Rishiroop,,526492,X,RISHIROOP.BO
BSE,STOCK,RISHITECH,Rishi Techtex,,523021,X,RISHITECH.BO
BSE,STOCK,RITCO,Ritco Logistics,,542383,B,RITCO.BO
BSE,STOCK,RITES,RITES,,541556,A,RITES.BO
BSE,STOCK,RITESHIN,Ritesh International,,519097,XT,RITESHIN.BO
BSE,STOCK,RITHWIKFMS,Rithwik Facility Management Services,,540843,MT,RITHWIKFMS.BO
BSE,STOCK,RIYAASAT,Riyaasat Lifestyle,,544804,M,RIYAASAT.BO
BSE,STOCK,RJSHAH,RJ Shah & Company,,509845,P,RJSHAH.BO
BSE,STOCK,RKDAGRRTL,RKD Agri & Retail,,511169,X,RKDAGRRTL.BO
BSE,STOCK,RKDL,Ravi Kumar Distilleries,,533294,B,RKDL.BO
BSE,STOCK,RKSWAMY,RK Swamy,,544136,B,RKSWAMY.BO
BSE,STOCK,RLF,RLF,,512618,X,RLF.BO
BSE,STOCK,RMC,RMC Switchgears,,540358,B,RMC.BO
BSE,STOCK,RMDRIP,RM Drip & Sprinklers System,,544456,T,RMDRIP.BO
BSE,STOCK,RML,Rane Madras,,532661,B,532661.BO
BSE,STOCK,RNBDENIMS,R&B Denims,,538119,B,RNBDENIMS.BO
BSE,STOCK,RNITAI,Rnit Ai Solutions,,517286,X,RNITAI.BO
BSE,STOCK,ROBU,Macfos,,543787,M,ROBU.BO
BSE,STOCK,RODIUM,Rodium Realty,,531822,X,RODIUM.BO
BSE,STOCK,ROJL,RO Jewels,,543171,B,ROJL.BO
BSE,STOCK,ROLCOEN,Rolcon Engineering Company,,505807,P,ROLCOEN.BO
BSE,STOCK,ROLEXRINGS,Rolex Rings,,543325,B,ROLEXRINGS.BO
BSE,STOCK,ROLLT,Rollatainers,,502448,T,ROLLT.BO
BSE,STOCK,ROML,Raj Oil Mills,,533093,B,ROML.BO
BSE,STOCK,RONI,Roni Households,,542145,M,RONI.BO
BSE,STOCK,ROOPAIND,Roopa Industries,,530991,X,ROOPAIND.BO
BSE,STOCK,ROOPSHRI,Roopshri Resorts,,542599,MT,ROOPSHRI.BO
BSE,STOCK,ROSELABS,Roselabs Finance,,531324,X,ROSELABS.BO
BSE,STOCK,ROSEMER,Rose Merc,,512115,X,ROSEMER.BO
BSE,STOCK,ROSSARI,Rossari Biotech,,543213,B,ROSSARI.BO
BSE,STOCK,ROSSELLIND,Rossell,,533168,B,ROSSELLIND.BO
BSE,STOCK,ROSSTECH,Rossell Techsys,,544294,B,ROSSTECH.BO
BSE,STOCK,ROTO,Roto Pumps,,517500,B,ROTO.BO
BSE,STOCK,ROUTE,Route Mobile,,543228,B,ROUTE.BO
BSE,STOCK,ROYAL,Royal Sense,,544143,M,ROYAL.BO
BSE,STOCK,ROYALCU,Royal Cushion Vinyl Products,,526193,X,ROYALCU.BO
BSE,STOCK,ROYALIND,Royal India Corp,,512047,X,ROYALIND.BO
BSE,STOCK,RPEL,Raghav Productivity Enhancers,,539837,B,RPEL.BO
BSE,STOCK,RPGLIFE,RPG Life Sciences,,532983,B,RPGLIFE.BO
BSE,STOCK,RPOWER,Reliance Power,,532939,A,RPOWER.BO
BSE,STOCK,RPPINFRA,RPP Infra Projects,,533284,B,RPPINFRA.BO
BSE,STOCK,RPSGVENT,RPSG Ventures,,542333,B,RPSGVENT.BO
BSE,STOCK,RPTECH,Rashi Peripherals,,544119,B,RPTECH.BO
BSE,STOCK,RRECL,RDB Real Estate Construct,,544346,B,RRECL.BO
BSE,STOCK,RRETAIL,Rajnish Retail,,530525,XT,RRETAIL.BO
BSE,STOCK,RRFIN,RR Financial Consultants,,511626,XT,RRFIN.BO
BSE,STOCK,RRIL,RRIL,,531307,B,RRIL.BO
BSE,STOCK,RRKABEL,RR Kabel,,543981,A,RRKABEL.BO
BSE,STOCK,RRMETAL,RR Metalmakers,,531667,XT,RRMETAL.BO
BSE,STOCK,RSCINT,RSC International,,530179,XT,RSCINT.BO
BSE,STOCK,RSDFIN,RSD Finance,,539875,T,RSDFIN.BO
BSE,STOCK,RSL,Rajputana Stainless,,544731,B,RSL.BO
BSE,STOCK,RSSOFTWARE,RS Software,,517447,B,517447.BO
BSE,STOCK,RSTL,Riddhi Steel & Tube,,540082,MT,RSTL.BO
BSE,STOCK,RSWM,RSWM,,500350,T,500350.BO
BSE,STOCK,RTFL,Real Touch Finance,,538611,Z,RTFL.BO
BSE,STOCK,RTNINDIA,Rattan India Enterprises,,534597,B,RTNINDIA.BO
BSE,STOCK,RTNPOWER,RattanIndia Power,,533122,A,RTNPOWER.BO
BSE,STOCK,RTSPOWR,RTS Power Corporation,,531215,B,RTSPOWR.BO
BSE,STOCK,RUBFILA,Rubfila International,,500367,B,RUBFILA.BO
BSE,STOCK,RUBICON,Rubicon Research,,544578,B,RUBICON.BO
BSE,STOCK,RUBYMILLS,Ruby Mills,,503169,T,503169.BO
BSE,STOCK,RUCHINFRA,Ruchi Infrastructure,,509020,B,509020.BO
BSE,STOCK,RUDRA,Rudra Global Infra Products,,539226,B,RUDRA.BO
BSE,STOCK,RUDRAECO,Rudra Ecovation,,514010,XT,RUDRAECO.BO
BSE,STOCK,RUDRAGAS,Rudra Gas Enterprise,,544121,M,RUDRAGAS.BO
BSE,STOCK,RUNGTAIR,Rungta Irrigation,,530449,X,RUNGTAIR.BO
BSE,STOCK,RUPA,Rupa & Company,,533552,B,RUPA.BO
BSE,STOCK,RUSHIL,Rushil Decor,,533470,B,RUSHIL.BO
BSE,STOCK,RUSTOMJEE,Keystone Realtors,,543669,B,RUSTOMJEE.BO
BSE,STOCK,RVHL,Ravinder Heights,,543251,B,RVHL.BO
BSE,STOCK,RVNL,Rail Vikas Nigam,,542649,A,RVNL.BO
BSE,STOCK,RVTH,Revathi Equipment,,544246,B,RVTH.BO
BSE,STOCK,S&SPOWER,S&S Power Switchgears,,517273,B,S&SPOWER.BO
BSE,STOCK,SAATVIKGL,Saatvik Green Energy,,544526,B,SAATVIKGL.BO
BSE,STOCK,SAB,SAB Industries,,539112,B,SAB.BO
BSE,STOCK,SABOOSOD,Saboo Sodium Chloro,,530461,X,SABOOSOD.BO
BSE,STOCK,SACHEMT,Sacheta Metals,,531869,X,SACHEMT.BO
BSE,STOCK,SADBHIN,Sadbhav Infrastructure Projects,,539346,T,SADBHIN.BO
BSE,STOCK,SADHNANIQ,Sadhana Nitrochem,,506642,T,SADHNANIQ.BO
BSE,STOCK,SAFARI,Safari Industries,,523025,A,SAFARI.BO
BSE,STOCK,SAFE,Sodhani Academy of Fintec,,544257,M,SAFE.BO
BSE,STOCK,SAFECURE,Safecure Services,,544596,M,SAFECURE.BO
BSE,STOCK,SAFFRON,Saffron Industries,,531436,X,SAFFRON.BO
BSE,STOCK,SAGARSOFT,Sagarsoft,,540143,X,SAGARSOFT.BO
BSE,STOCK,SAGCEM,Sagar Cements,,502090,B,502090.BO
BSE,STOCK,SAGILITY,Sagility,,544282,A,SAGILITY.BO
BSE,STOCK,SAHARAHOUS,Sahara Housing Fina Corporation,,511533,X,SAHARAHOUS.BO
BSE,STOCK,SAHLIBHFI,Shalibhadra Finance,,511754,B,SAHLIBHFI.BO
BSE,STOCK,SAHYADRI,Sahyadri Industries,,532841,B,SAHYADRI.BO
BSE,STOCK,SAICAPI,Sai Capital,,531931,B,SAICAPI.BO
BSE,STOCK,SAICOM,Saianand Commercial,,512097,X,SAICOM.BO
BSE,STOCK,SAILANI,Sailani Tours N Travels,,543541,M,SAILANI.BO
BSE,STOCK,SAILIFE,Sai Life Sciences,,544306,A,SAILIFE.BO
BSE,STOCK,SAINIK,Sainik Finance & Industries,,530265,X,SAINIK.BO
BSE,STOCK,SAIPARENT,Sai Parenteral's,,544742,B,SAIPARENT.BO
BSE,STOCK,SAKHTISUG,Sakthi Sugars,,507315,B,SAKHTISUG.BO
BSE,STOCK,SAKTHIFIN,Sakthi Finance,,511066,X,SAKTHIFIN.BO
BSE,STOCK,SAKUMA,Sakuma Exports,,532713,B,532713.BO
BSE,STOCK,SALASAR,Salasar Techno Engineering,,540642,B,SALASAR.BO
BSE,STOCK,SALAUTO,SAL Automotive,,539353,X,SALAUTO.BO
BSE,STOCK,SALEM,Salem Erode Investments,,540181,X,SALEM.BO
BSE,STOCK,SALGUTI,Salguti Industries,,526554,X,SALGUTI.BO
BSE,STOCK,SALONA,Salona Cotspin,,590056,B,SALONA.BO
BSE,STOCK,SALORAINTL,Salora International,,500370,X,SALORAINTL.BO
BSE,STOCK,SALSAIN,Shree Salasar Investment,,503635,XT,SALSAIN.BO
BSE,STOCK,SALSTEEL,SAL Steel,,532604,B,SALSTEEL.BO
BSE,STOCK,SALZERELEC,Salzer Electronics,,517059,B,SALZERELEC.BO
BSE,STOCK,SAMBANDAM,Sambandam Spinning Mills,,521240,B,SAMBANDAM.BO
BSE,STOCK,SAMBHAAV,Sambhaav Media,,511630,B,SAMBHAAV.BO
BSE,STOCK,SAMBHV,Sambhv Steel Tubes,,544430,B,SAMBHV.BO
BSE,STOCK,SAMHI,Samhi Hotels,,543984,A,SAMHI.BO
BSE,STOCK,SAMINDUS,Sam Industries,,532005,X,SAMINDUS.BO
BSE,STOCK,SAMKRG,Samkrg Pistons & Rings,,520075,X,SAMKRG.BO
BSE,STOCK,SAMMAANCAP,Sammaan Capital,,535789,A,SAMMAANCAP.BO
BSE,STOCK,SAMOR,Samor Reality,,543376,B,SAMOR.BO
BSE,STOCK,SAMPANN,Sampann Utpadan,,534598,B,SAMPANN.BO
BSE,STOCK,SAMPAT,Sampat Aluminium,,544520,MT,SAMPAT.BO
BSE,STOCK,SAMPRE,Sampre Nutritions,,530617,X,SAMPRE.BO
BSE,STOCK,SAMRATFORG,Samrat Forgings,,543229,X,SAMRATFORG.BO
BSE,STOCK,SAMRATPH,Samrat Pharmachem,,530125,X,SAMRATPH.BO
BSE,STOCK,SAMSRITA,Samsrita Labs,,539267,X,SAMSRITA.BO
BSE,STOCK,SAMTELIN,Samtel,,500371,XT,SAMTELIN.BO
BSE,STOCK,SAMTEX,Samtex Fashions,,521206,X,SAMTEX.BO
BSE,STOCK,SAMYAKINT,Samyak International,,530025,X,SAMYAKINT.BO
BSE,STOCK,SANATHAN,Sanathan Textiles,,544314,B,SANATHAN.BO
BSE,STOCK,SANBLUE,Sanblue Corporation,,521222,X,SANBLUE.BO
BSE,STOCK,SANCF,Sanchay Finvest,,511563,Z,SANCF.BO
BSE,STOCK,SANCODE,Sancode Technologies,,543897,MT,SANCODE.BO
BSE,STOCK,SANCTRN,Sanco Trans,,523116,X,SANCTRN.BO
BSE,STOCK,SANDESH,Sandesh,,526725,B,SANDESH.BO
BSE,STOCK,SANDHAR,Sandhar Technologies,,541163,B,SANDHAR.BO
BSE,STOCK,SANDUMA,Sandur Manganese & Iron Ores,,504918,A,SANDUMA.BO
BSE,STOCK,SANDUPHQ,Sandu Pharmaceuticals,,524703,X,SANDUPHQ.BO
BSE,STOCK,SANGAMFIN,Sangam Finserv,,538714,X,SANGAMFIN.BO
BSE,STOCK,SANGAMIND,Sangam,,514234,B,SANGAMIND.BO
BSE,STOCK,SANGHVIMOV,Sanghvi Movers,,530073,B,SANGHVIMOV.BO
BSE,STOCK,SANINFRA,Sanmit Infra,,532435,XT,SANINFRA.BO
BSE,STOCK,SANJIVIN,Sanjivani Paranteral,,531569,X,SANJIVIN.BO
BSE,STOCK,SANOFI,Sanofi,,500674,A,SANOFI.BO
BSE,STOCK,SANOFICONR,Sanofi Consumer Healthcare,,544250,B,SANOFICONR.BO
BSE,STOCK,SANPA,Sangal Papers,,516096,X,SANPA.BO
BSE,STOCK,SANSERA,Sansera Engineering,,543358,A,SANSERA.BO
BSE,STOCK,SANSTAR,Sanstar,,544217,B,SANSTAR.BO
BSE,STOCK,SANTETX,Sanrhea Technical Textiles,,514280,X,SANTETX.BO
BSE,STOCK,SAPL,SAR Auto Products,,538992,XT,SAPL.BO
BSE,STOCK,SAPPHIRE,Sapphire Foods,,543397,A,SAPPHIRE.BO
BSE,STOCK,SAPPL,Shree Ajit Pulp & Paper,,538795,B,SAPPL.BO
BSE,STOCK,SARDAEN,Sarda Energy & Minerals,,504614,A,SARDAEN.BO
BSE,STOCK,SARLAPOLY,Sarla Performance Fibers,,526885,B,526885.BO
BSE,STOCK,SARTHAKGL,Sarthak Global,,530993,XT,SARTHAKGL.BO
BSE,STOCK,SARTHAKIND,Sarthak Industries,,531930,X,SARTHAKIND.BO
BSE,STOCK,SARUPINDUS,Sarup Industries,,514412,X,SARUPINDUS.BO
BSE,STOCK,SARVESHWAR,Sarveshwar Foods,,543688,B,SARVESHWAR.BO
BSE,STOCK,SARVOTTAM,Survottam Finvest,,539124,X,SARVOTTAM.BO
BSE,STOCK,SASKEN,Sasken Technologies,,532663,B,SASKEN.BO
BSE,STOCK,SATCH,Satchmo Holdings,,533202,X,SATCH.BO
BSE,STOCK,SATIA,Satia Industries,,539201,B,SATIA.BO
BSE,STOCK,SATIN,Satin Creditcare,,539404,B,539404.BO
BSE,STOCK,SATTRIX,Sattrix Information Security,,544189,M,SATTRIX.BO
BSE,STOCK,SAUMYA,Saumya Consultants,,539218,X,SAUMYA.BO
BSE,STOCK,SAURASHCEM,Saurashtra Cement,,502175,B,SAURASHCEM.BO
BSE,STOCK,SAVERA,Savera Industries,,512634,X,SAVERA.BO
BSE,STOCK,SAWACA,Sawaca Enterprises,,531893,X,SAWACA.BO
BSE,STOCK,SAYAJIHOTL,Sayaji Hotels,,523710,B,SAYAJIHOTL.BO
BSE,STOCK,SAYAJIIND,Sayaji Industries,,540728,B,SAYAJIIND.BO
BSE,STOCK,SBC,SBC Exports,,542725,B,SBC.BO
BSE,STOCK,SBCL,Shivalik Bimetal Controls,,513097,B,SBCL.BO
BSE,STOCK,SBECSUG,SBEC Sugar,,532102,XT,SBECSUG.BO
BSE,STOCK,SBECSYS,SBEC Systems,,517360,X,SBECSYS.BO
BSE,STOCK,SBFC,SBFC Finance,,543959,A,SBFC.BO
BSE,STOCK,SBFL,Shree Bhavya Fabrics,,521131,X,SBFL.BO
BSE,STOCK,SBGLP,Suratwwala Business Group,,543218,B,SBGLP.BO
BSE,STOCK,SBICARD,SBI Cards,,543066,A,SBICARD.BO
BSE,STOCK,SBIFUNDS,SBI Funds Management,,544829,A,SBIFUNDS.BO
BSE,STOCK,SBILIFE,SBI Life Insurance,,540719,A,SBILIFE.BO
BSE,STOCK,SBIN,State Bank of India,,500112,A,500112.BO
BSE,STOCK,SBL,Shivamshree Businesses Li,,538520,XT,SBL.BO
BSE,STOCK,SBLI,SBL Infratech,,543366,M,SBLI.BO
BSE,STOCK,SBRANDS,Sanghvi Brands,,540782,M,SBRANDS.BO
BSE,STOCK,SBVCL,Shri Balaji Valve Components,,544074,MT,SBVCL.BO
BSE,STOCK,SCAGRO,SC Agrotech,,526081,XT,SCAGRO.BO
BSE,STOCK,SCANPRO,Scan Projects,,531797,X,SCANPRO.BO
BSE,STOCK,SCANSTL,Scan Steels,,511672,T,SCANSTL.BO
BSE,STOCK,SCARNOSE,Scarnose International,,543537,M,SCARNOSE.BO
BSE,STOCK,SCC,Scintilla Commercial & Credit,,538857,X,SCC.BO
BSE,STOCK,SCDL,Safety Controls & Devices,,544746,M,SCDL.BO
BSE,STOCK,SCHAEFFLER,Schaeffler India,,505790,A,SCHAEFFLER.BO
BSE,STOCK,SCHAND,S Chand & Company,,540497,B,SCHAND.BO
BSE,STOCK,SCHNEIDER,Schneider Electric Infra,,534139,A,SCHNEIDER.BO
BSE,STOCK,SCI,Shipping Corporation of India,,523598,A,SCI.BO
BSE,STOCK,SCILAL,SCI Land & Assets,,544142,B,SCILAL.BO
BSE,STOCK,SCODATUBES,Scoda Tubes,,544411,B,SCODATUBES.BO
BSE,STOCK,SCOOBEEDAY,Scoobee Day Garments,,531234,X,SCOOBEEDAY.BO
BSE,STOCK,SCPL,Sheetal Cool Products,,540757,T,SCPL.BO
BSE,STOCK,SCTL,Suncare Traders,,539526,X,SCTL.BO
BSE,STOCK,SDBL,Som Distilleries & Breweries,,507514,B,SDBL.BO
BSE,STOCK,SDC,SDC Techmedia,,535647,MT,SDC.BO
BSE,STOCK,SDL,Span Divergent,,524727,X,SDL.BO
BSE,STOCK,SEALMATIC,Sealmatic,,543782,M,SEALMATIC.BO
BSE,STOCK,SEAMECLTD,Seamec,,526807,B,SEAMECLTD.BO
BSE,STOCK,SEASONST,Seasons Textiles,,514264,X,SEASONST.BO
BSE,STOCK,SEATV,Sea TV Network,,533268,X,SEATV.BO
BSE,STOCK,SECMARK,Secmark Consultancy,,543234,B,SECMARK.BO
BSE,STOCK,SECURKLOUD,SecureKloud Technologies,,512161,B,SECURKLOUD.BO
BSE,STOCK,SEDEMAC,SEDEMAC Mechatronics,,544723,B,SEDEMAC.BO
BSE,STOCK,SEEMAX,Seemax Resources,,544813,M,SEEMAX.BO
BSE,STOCK,SEIL,Shanti Educational Initiatives,,539921,B,SEIL.BO
BSE,STOCK,SEJALLTD,Sejal Glass,,532993,B,SEJALLTD.BO
BSE,STOCK,SEKURITIND,Saint Gobain Sekurit,,515043,B,SEKURITIND.BO
BSE,STOCK,SEL,Sanathnagar Enterprises,,509423,X,SEL.BO
BSE,STOCK,SELECTRIC,Schneider Electric Presid,,544786,B,SELECTRIC.BO
BSE,STOCK,SELMC,SEL Manufacturing,,532886,B,SELMC.BO
BSE,STOCK,SEMAC,Semac Construction,,505368,B,SEMAC.BO
BSE,STOCK,SEML,Sunrise Efficient Marketing,,543515,MT,SEML.BO
BSE,STOCK,SENCO,Senco Gold,,543936,A,SENCO.BO
BSE,STOCK,SENORES,Senores Pharmaceuticals,,544319,A,SENORES.BO
BSE,STOCK,SEPC,SEPC,,532945,B,SEPC.BO
BSE,STOCK,SERA,Sera Investments & Finance,,512399,X,SERA.BO
BSE,STOCK,SESHAPAPER,Seshasayee Paper & Boards,,502450,B,502450.BO
BSE,STOCK,SETCO,Setco Automotive,,505075,T,SETCO.BO
BSE,STOCK,SETL,Standard Engineering Technology,,544333,B,SETL.BO
BSE,STOCK,SETUINFRA,Setubandhan Infrastructure,,533605,Z,SETUINFRA.BO
BSE,STOCK,SEVL,Supertech Ev,,544428,M,SEVL.BO
BSE,STOCK,SEYAIND,Seya Industries,,524324,T,SEYAIND.BO
BSE,STOCK,SFL,Sheela Foam,,540203,A,SFL.BO
BSE,STOCK,SFPIL,Square Four Projects,,526532,X,SFPIL.BO
BSE,STOCK,SFSL,Shashwat Furnishing Solutions,,543519,M,SFSL.BO
BSE,STOCK,SFTL,Springform Technology,,501479,P,SFTL.BO
BSE,STOCK,SGFIN,SG Finserv,,539199,B,SGFIN.BO
BSE,STOCK,SGFRL,Suyog Gurbaxani Funicular Ropeways,,543391,M,SGFRL.BO
BSE,STOCK,SGIL,Synergy Green Industries,,541929,B,SGIL.BO
BSE,STOCK,SGL,STL Global,,532730,B,532730.BO
BSE,STOCK,SGLRES,SGL Resources,,526544,B,SGLRES.BO
BSE,STOCK,SGMART,SG Mart,,512329,B,SGMART.BO
BSE,STOCK,SGNTE,SGN Telecoms,,531812,X,SGNTE.BO
BSE,STOCK,SGRL,Shree Ganesh Remedies,,540737,B,SGRL.BO
BSE,STOCK,SHADOWFAX,Shadowfax Technologies,,544685,B,SHADOWFAX.BO
BSE,STOCK,SHAH,Shah Metacorp,,533275,B,SHAH.BO
BSE,STOCK,SHAHALLOYS,Shah Alloys,,513436,T,SHAHALLOYS.BO
BSE,STOCK,SHAHCON,Shah Construction,,509870,X,509870.BO
BSE,STOCK,SHAHFOOD,Shah Foods,,519031,XT,SHAHFOOD.BO
BSE,STOCK,SHAHISHIP,Shahi Shipping Limited,,526508,X,SHAHISHIP.BO
BSE,STOCK,SHAHLON,Shahlon Silk Industries,,542862,X,SHAHLON.BO
BSE,STOCK,SHAILY,Shaily Engineering Plastics,,501423,A,SHAILY.BO
BSE,STOCK,SHAKTIPR,Shakti Press,,526841,X,SHAKTIPR.BO
BSE,STOCK,SHAKTIPUMP,Shakti Pumps,,531431,A,SHAKTIPUMP.BO
BSE,STOCK,SHALBY,Shalby,,540797,B,SHALBY.BO
BSE,STOCK,SHALIWIR,Shalimar Wires Industries,,532455,X,SHALIWIR.BO
BSE,STOCK,SHALPAINTS,Shalimar Paints,,509874,T,SHALPAINTS.BO
BSE,STOCK,SHALPRO,Shalimar Productions,,512499,XT,SHALPRO.BO
BSE,STOCK,SHANGAR,Shangar Decor,,540259,X,SHANGAR.BO
BSE,STOCK,SHANKARA,Shankara Building Products,,540425,B,SHANKARA.BO
BSE,STOCK,SHANMUGA,Shanmuga Hospital,,544365,M,SHANMUGA.BO
BSE,STOCK,SHANTIDENM,Shanti Spintex,,544059,M,SHANTIDENM.BO
BSE,STOCK,SHANTIGEAR,Shanthi Gears,,522034,B,SHANTIGEAR.BO
BSE,STOCK,SHANTIGOLD,Shanti Gold International,,544459,B,SHANTIGOLD.BO
BSE,STOCK,SHANTIGURU,Shanti Guru Industries,,534708,M,SHANTIGURU.BO
BSE,STOCK,SHAQUAK,Shantanu Sheorey Aqua,,531925,X,SHAQUAK.BO
BSE,STOCK,SHARDACROP,Sharda Cropchem,,538666,A,SHARDACROP.BO
BSE,STOCK,SHARDAMOTR,Sharda Motor,,535602,B,SHARDAMOTR.BO
BSE,STOCK,SHARDUL,Shardul Securities,,512393,T,SHARDUL.BO
BSE,STOCK,SHAREINDIA,Share India Securities,,540725,B,SHAREINDIA.BO
BSE,STOCK,SHARIKA,Sharika Enterprises,,540786,T,SHARIKA.BO
BSE,STOCK,SHARMEH,SHARMEH,,524548,X,SHARMEH.BO
BSE,STOCK,SHARPINV,Sharp Investments,,538212,X,SHARPINV.BO
BSE,STOCK,SHARPLINE,Sharpline Broadcast,,543341,X,SHARPLINE.BO
BSE,STOCK,SHARVAYA,Sharvaya Metals,,544506,MT,SHARVAYA.BO
BSE,STOCK,SHASHANK,Shashank Traders,,540221,X,SHASHANK.BO
BSE,STOCK,SHASHIJIT,Shashijit Infraprojects,,540147,X,SHASHIJIT.BO
BSE,STOCK,SHAWGELTIN,Narmada Gelatines,,526739,X,SHAWGELTIN.BO
BSE,STOCK,SHAYONAENG,Shayona Engineering,,544686,M,SHAYONAENG.BO
BSE,STOCK,SHBAJRG,Shri Bajrang Alliance,,526981,B,SHBAJRG.BO
BSE,STOCK,SHEKHAWATI,Shekhawati Industries,,533301,T,SHEKHAWATI.BO
BSE,STOCK,SHELTER,Shelter Pharma,,543963,M,SHELTER.BO
BSE,STOCK,SHEMAROO,Shemaroo Entertainment,,538685,T,SHEMAROO.BO
BSE,STOCK,SHENTRA,Shentracon Chemicals,,530757,XT,SHENTRA.BO
BSE,STOCK,SHERVANI,Shervani Industrial Syndicate,,526117,B,SHERVANI.BO
BSE,STOCK,SHESHAINDS,Sheshadri Industries,,539111,X,SHESHAINDS.BO
BSE,STOCK,SHETR,Shetron,,526137,X,SHETR.BO
BSE,STOCK,SHGANEL,Shree Ganesh Elastoplast,,530797,X,SHGANEL.BO
BSE,STOCK,SHHARICH,Shree Hari Chemicals Export,,524336,XT,SHHARICH.BO
BSE,STOCK,SHIKHARLETR,Shikhar Leasing & Trading,,507952,XT,SHIKHARLETR.BO
BSE,STOCK,SHILCTECH,Shilchar Technologies,,531201,B,SHILCTECH.BO
BSE,STOCK,SHILGRAVQ,Shilp Gravures,,513709,B,SHILGRAVQ.BO
BSE,STOCK,SHILINDORE,Sayaji Hotels (Indore),,544080,X,SHILINDORE.BO
BSE,STOCK,SHILPAMED,Shilpa Medicare,,530549,A,SHILPAMED.BO
BSE,STOCK,SHINDL,Sharat Industries,,519397,B,SHINDL.BO
BSE,STOCK,SHINEFASH,Shine Fashions,,543244,M,SHINEFASH.BO
BSE,STOCK,SHIPWAVES,Shipwaves Online,,544646,M,SHIPWAVES.BO
BSE,STOCK,SHISHIND,Shish Industries,,540693,X,SHISHIND.BO
BSE,STOCK,SHIVA,Shivansh Finserve,,539593,XT,SHIVA.BO
BSE,STOCK,SHIVAAGRO,Shiva Global Agro Industries,,530433,B,SHIVAAGRO.BO
BSE,STOCK,SHIVACEM,Shiva Cement,,532323,B,SHIVACEM.BO
BSE,STOCK,SHIVAEXPO,Shiva Granito Export,,540072,MT,SHIVAEXPO.BO
BSE,STOCK,SHIVAGR,Shivagrico Implements,,522237,X,SHIVAGR.BO
BSE,STOCK,SHIVALIK,Shivalik Rasayan,,539148,T,SHIVALIK.BO
BSE,STOCK,SHIVAM,Shivam Chemicals,,544165,M,SHIVAM.BO
BSE,STOCK,SHIVAMAUTO,Shivam Autotech,,532776,B,532776.BO
BSE,STOCK,SHIVAMILLS,Shiva Mills,,540961,B,SHIVAMILLS.BO
BSE,STOCK,SHIVATEX,Shiva Texyarn,,511108,B,SHIVATEX.BO
