variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,rsi,data_symbol
LONG_RSI_ZONE,NMDC,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,72.5,74.3125,68.875,74.3125,STOP_LOSS,2,-2.5,-2.65,BULL,36.77648334992169,NMDC.BO
LONG_RSI_ZONE,NMDC,BSE,2026-02-04,2026-02-05,2026-02-05,LONG,86.19999694824219,84.04499702453613,90.5099967956543,84.04499702453613,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,61.14046797635658,NMDC.BO
LONG_RSI_ZONE,NMDC,BSE,2026-04-09,2026-04-10,2026-04-17,LONG,85.08999633789062,82.96274642944336,89.34449615478516,89.34449615478516,TARGET,5,5.000000000000006,4.850000000000006,BEAR,62.39086198580863,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2024-11-06,2024-11-07,2024-11-08,LONG,80.98332977294922,78.95874652862548,85.03249626159668,78.95874652862548,STOP_LOSS,2,-2.500000000000007,-2.650000000000007,NEUTRAL,63.61389385032887,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2024-12-03,2024-12-04,2024-12-13,LONG,78.96666717529297,76.99250049591065,82.91500053405763,76.99250049591065,STOP_LOSS,8,-2.4999999999999964,-2.6499999999999964,NEUTRAL,60.407570494088446,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2024-12-19,2024-12-20,2024-12-30,SHORT,71.66666412353516,73.45833072662353,68.0833309173584,68.0833309173584,TARGET,6,5.0000000000000036,4.850000000000003,NEUTRAL,33.63806494333096,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-04-08,2025-04-09,2025-04-11,SHORT,61.5099983215332,63.04774827957153,58.43449840545654,63.04774827957153,STOP_LOSS,2,-2.4999999999999933,-2.6499999999999932,NEUTRAL,36.931547178592545,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-05-14,2025-05-15,2025-05-29,LONG,70.11000061035156,68.35725059509276,73.61550064086914,72.27999877929688,TIME_EXIT,11,3.09513357588663,2.94513357588663,NEUTRAL,60.93218554122308,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-07-21,2025-07-22,2025-08-05,LONG,72.08999633789062,70.28774642944336,75.69449615478516,71.94000244140625,TIME_EXIT,11,-0.20806478582873494,-0.3580647858287349,BULL,62.0049179497593,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-09-03,2025-09-04,2025-09-04,LONG,74.94999694824219,73.07624702453613,78.6974967956543,73.07624702453613,STOP_LOSS,1,-2.500000000000004,-2.650000000000004,NEUTRAL,63.28643685104984,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-09-05,2025-09-08,2025-09-22,LONG,75.2300033569336,73.34925327301025,78.99150352478027,76.95999908447266,TIME_EXIT,11,2.2996087336736997,2.1496087336736998,NEUTRAL,62.456420780501745,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,72.5,74.3125,68.875,74.3125,STOP_LOSS,2,-2.5,-2.65,BULL,36.77648334992169,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2026-02-04,2026-02-05,2026-02-05,LONG,86.19999694824219,84.04499702453613,90.5099967956543,84.04499702453613,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,61.14046797635658,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2026-04-09,2026-04-10,2026-04-17,LONG,85.08999633789062,82.96274642944336,89.34449615478516,89.34449615478516,TARGET,5,5.000000000000006,4.850000000000006,BEAR,62.39086198580863,NMDC.BO
SHORT_RSI_ZONE,NMDC,BSE,2026-08-26,2026-08-27,2026-08-27,LONG,88.41000366210938,86.19975357055664,92.83050384521485,86.19975357055664,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,65.32335335778957,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2024-11-06,2024-11-07,2024-11-08,LONG,80.98332977294922,78.95874652862548,85.03249626159668,78.95874652862548,STOP_LOSS,2,-2.500000000000007,-2.650000000000007,NEUTRAL,63.61389385032887,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2024-12-03,2024-12-04,2024-12-13,LONG,78.96666717529297,76.99250049591065,82.91500053405763,76.99250049591065,STOP_LOSS,8,-2.4999999999999964,-2.6499999999999964,NEUTRAL,60.407570494088446,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2024-12-19,2024-12-20,2024-12-30,SHORT,71.66666412353516,73.45833072662353,68.0833309173584,68.0833309173584,TARGET,6,5.0000000000000036,4.850000000000003,NEUTRAL,33.63806494333096,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-04-08,2025-04-09,2025-04-11,SHORT,61.5099983215332,63.04774827957153,58.43449840545654,63.04774827957153,STOP_LOSS,2,-2.4999999999999933,-2.6499999999999932,NEUTRAL,36.931547178592545,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-05-14,2025-05-15,2025-05-29,LONG,70.11000061035156,68.35725059509276,73.61550064086914,72.27999877929688,TIME_EXIT,11,3.09513357588663,2.94513357588663,NEUTRAL,60.93218554122308,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-07-21,2025-07-22,2025-08-05,LONG,72.08999633789062,70.28774642944336,75.69449615478516,71.94000244140625,TIME_EXIT,11,-0.20806478582873494,-0.3580647858287349,BULL,62.0049179497593,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-09-03,2025-09-04,2025-09-04,LONG,74.94999694824219,73.07624702453613,78.6974967956543,73.07624702453613,STOP_LOSS,1,-2.500000000000004,-2.650000000000004,NEUTRAL,63.28643685104984,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-09-05,2025-09-08,2025-09-22,LONG,75.2300033569336,73.34925327301025,78.99150352478027,76.95999908447266,TIME_EXIT,11,2.2996087336736997,2.1496087336736998,NEUTRAL,62.456420780501745,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,72.5,74.3125,68.875,74.3125,STOP_LOSS,2,-2.5,-2.65,BULL,36.77648334992169,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2026-02-04,2026-02-05,2026-02-05,LONG,86.19999694824219,84.04499702453613,90.5099967956543,84.04499702453613,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,61.14046797635658,NMDC.BO
BOTH_RSI_ZONE,NMDC,BSE,2026-04-09,2026-04-10,2026-04-17,LONG,85.08999633789062,82.96274642944336,89.34449615478516,89.34449615478516,TARGET,5,5.000000000000006,4.850000000000006,BEAR,62.39086198580863,NMDC.BO
LONG_RSI_ZONE_NO_NEUTRAL,NMDC,BSE,2025-07-21,2025-07-22,2025-08-05,LONG,72.08999633789062,70.28774642944336,75.69449615478516,71.94000244140625,TIME_EXIT,11,-0.20806478582873494,-0.3580647858287349,BULL,62.0049179497593,NMDC.BO
LONG_RSI_ZONE_NO_NEUTRAL,NMDC,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,72.5,74.3125,68.875,74.3125,STOP_LOSS,2,-2.5,-2.65,BULL,36.77648334992169,NMDC.BO
LONG_RSI_ZONE_NO_NEUTRAL,NMDC,BSE,2026-04-09,2026-04-10,2026-04-17,LONG,85.08999633789062,82.96274642944336,89.34449615478516,89.34449615478516,TARGET,5,5.000000000000006,4.850000000000006,BEAR,62.39086198580863,NMDC.BO
LONG_RSI_ZONE_BEAR_ONLY,NMDC,BSE,2026-04-09,2026-04-10,2026-04-17,LONG,85.08999633789062,82.96274642944336,89.34449615478516,89.34449615478516,TARGET,5,5.000000000000006,4.850000000000006,BEAR,62.39086198580863,NMDC.BO
CURRENT,ADANIPOWER,BSE,2025-06-27,2025-06-30,2025-07-10,LONG,117.9800033569336,115.03050327301025,123.87900352478027,123.87900352478027,TARGET,9,5.0,4.85,BULL,61.39287152594356,ADANIPOWER.BO
CURRENT,ADANIPOWER,BSE,2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,3,-2.5000000000000075,-2.6500000000000075,NEUTRAL,65.01482593259271,ADANIPOWER.BO
CURRENT,ADANIPOWER,BSE,2026-03-16,2026-03-17,2026-03-18,LONG,155.8000030517578,151.90500297546387,163.59000320434572,151.90500297546387,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,BEAR,65.53527579552654,ADANIPOWER.BO
LONG_RSI_ZONE,ADANIPOWER,BSE,2025-06-27,2025-06-30,2025-07-10,LONG,117.9800033569336,115.03050327301025,123.87900352478027,123.87900352478027,TARGET,9,5.0,4.85,BULL,61.39287152594356,ADANIPOWER.BO
LONG_RSI_ZONE,ADANIPOWER,BSE,2026-02-06,2026-02-09,2026-02-10,LONG,153.6999969482422,149.85749702453612,161.3849967956543,149.85749702453612,STOP_LOSS,2,-2.500000000000011,-2.650000000000011,NEUTRAL,63.73730053581625,ADANIPOWER.BO
LONG_RSI_ZONE,ADANIPOWER,BSE,2026-03-18,2026-03-19,2026-03-23,LONG,151.25,147.46875,158.8125,147.46875,STOP_LOSS,3,-2.5,-2.65,BEAR,64.2016385783034,ADANIPOWER.BO
SHORT_RSI_ZONE,ADANIPOWER,BSE,2025-06-27,2025-06-30,2025-07-10,LONG,117.9800033569336,115.03050327301025,123.87900352478027,123.87900352478027,TARGET,9,5.0,4.85,BULL,61.39287152594356,ADANIPOWER.BO
SHORT_RSI_ZONE,ADANIPOWER,BSE,2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,3,-2.5000000000000075,-2.6500000000000075,NEUTRAL,65.01482593259271,ADANIPOWER.BO
SHORT_RSI_ZONE,ADANIPOWER,BSE,2026-03-16,2026-03-17,2026-03-18,LONG,155.8000030517578,151.90500297546387,163.59000320434572,151.90500297546387,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,BEAR,65.53527579552654,ADANIPOWER.BO
BOTH_RSI_ZONE,ADANIPOWER,BSE,2025-06-27,2025-06-30,2025-07-10,LONG,117.9800033569336,115.03050327301025,123.87900352478027,123.87900352478027,TARGET,9,5.0,4.85,BULL,61.39287152594356,ADANIPOWER.BO
BOTH_RSI_ZONE,ADANIPOWER,BSE,2026-02-06,2026-02-09,2026-02-10,LONG,153.6999969482422,149.85749702453612,161.3849967956543,149.85749702453612,STOP_LOSS,2,-2.500000000000011,-2.650000000000011,NEUTRAL,63.73730053581625,ADANIPOWER.BO
BOTH_RSI_ZONE,ADANIPOWER,BSE,2026-03-18,2026-03-19,2026-03-23,LONG,151.25,147.46875,158.8125,147.46875,STOP_LOSS,3,-2.5,-2.65,BEAR,64.2016385783034,ADANIPOWER.BO
LONG_RSI_ZONE_NO_NEUTRAL,ADANIPOWER,BSE,2025-06-27,2025-06-30,2025-07-10,LONG,117.9800033569336,115.03050327301025,123.87900352478027,123.87900352478027,TARGET,9,5.0,4.85,BULL,61.39287152594356,ADANIPOWER.BO
LONG_RSI_ZONE_NO_NEUTRAL,ADANIPOWER,BSE,2026-03-18,2026-03-19,2026-03-23,LONG,151.25,147.46875,158.8125,147.46875,STOP_LOSS,3,-2.5,-2.65,BEAR,64.2016385783034,ADANIPOWER.BO
LONG_RSI_ZONE_BEAR_ONLY,ADANIPOWER,BSE,2026-03-18,2026-03-19,2026-03-23,LONG,151.25,147.46875,158.8125,147.46875,STOP_LOSS,3,-2.5,-2.65,BEAR,64.2016385783034,ADANIPOWER.BO
CURRENT,MAHABANK,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,50.560001373291016,51.824001407623285,48.03200130462646,51.824001407623285,STOP_LOSS,1,-2.499999999999989,-2.649999999999989,NEUTRAL,37.15725011300596,MAHABANK.BO
CURRENT,MAHABANK,BSE,2024-11-28,2024-11-29,2024-12-05,LONG,56.83000183105469,55.40925178527832,59.671501922607426,59.671501922607426,TARGET,5,5.000000000000007,4.850000000000007,NEUTRAL,60.03808105489912,MAHABANK.BO
CURRENT,MAHABANK,BSE,2025-04-21,2025-04-22,2025-04-23,LONG,51.5,50.2125,54.075,50.2125,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,NEUTRAL,64.6218583905146,MAHABANK.BO
CURRENT,MAHABANK,BSE,2025-11-19,2025-11-20,2025-11-20,LONG,61.4900016784668,59.95275163650513,64.56450176239014,59.95275163650513,STOP_LOSS,1,-2.5,-2.65,BULL,60.76567410423723,MAHABANK.BO
LONG_RSI_ZONE,MAHABANK,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,50.560001373291016,51.824001407623285,48.03200130462646,51.824001407623285,STOP_LOSS,1,-2.499999999999989,-2.649999999999989,NEUTRAL,37.15725011300596,MAHABANK.BO
LONG_RSI_ZONE,MAHABANK,BSE,2024-11-28,2024-11-29,2024-12-05,LONG,56.83000183105469,55.40925178527832,59.671501922607426,59.671501922607426,TARGET,5,5.000000000000007,4.850000000000007,NEUTRAL,60.03808105489912,MAHABANK.BO
LONG_RSI_ZONE,MAHABANK,BSE,2025-04-21,2025-04-22,2025-04-23,LONG,51.5,50.2125,54.075,50.2125,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,NEUTRAL,64.6218583905146,MAHABANK.BO
LONG_RSI_ZONE,MAHABANK,BSE,2025-11-19,2025-11-20,2025-11-20,LONG,61.4900016784668,59.95275163650513,64.56450176239014,59.95275163650513,STOP_LOSS,1,-2.5,-2.65,BULL,60.76567410423723,MAHABANK.BO
SHORT_RSI_ZONE,MAHABANK,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,50.560001373291016,51.824001407623285,48.03200130462646,51.824001407623285,STOP_LOSS,1,-2.499999999999989,-2.649999999999989,NEUTRAL,37.15725011300596,MAHABANK.BO
SHORT_RSI_ZONE,MAHABANK,BSE,2024-11-28,2024-11-29,2024-12-05,LONG,56.83000183105469,55.40925178527832,59.671501922607426,59.671501922607426,TARGET,5,5.000000000000007,4.850000000000007,NEUTRAL,60.03808105489912,MAHABANK.BO
SHORT_RSI_ZONE,MAHABANK,BSE,2025-04-21,2025-04-22,2025-04-23,LONG,51.5,50.2125,54.075,50.2125,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,NEUTRAL,64.6218583905146,MAHABANK.BO
SHORT_RSI_ZONE,MAHABANK,BSE,2025-11-19,2025-11-20,2025-11-20,LONG,61.4900016784668,59.95275163650513,64.56450176239014,59.95275163650513,STOP_LOSS,1,-2.5,-2.65,BULL,60.76567410423723,MAHABANK.BO
BOTH_RSI_ZONE,MAHABANK,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,50.560001373291016,51.824001407623285,48.03200130462646,51.824001407623285,STOP_LOSS,1,-2.499999999999989,-2.649999999999989,NEUTRAL,37.15725011300596,MAHABANK.BO
BOTH_RSI_ZONE,MAHABANK,BSE,2024-11-28,2024-11-29,2024-12-05,LONG,56.83000183105469,55.40925178527832,59.671501922607426,59.671501922607426,TARGET,5,5.000000000000007,4.850000000000007,NEUTRAL,60.03808105489912,MAHABANK.BO
BOTH_RSI_ZONE,MAHABANK,BSE,2025-04-21,2025-04-22,2025-04-23,LONG,51.5,50.2125,54.075,50.2125,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,NEUTRAL,64.6218583905146,MAHABANK.BO
BOTH_RSI_ZONE,MAHABANK,BSE,2025-11-19,2025-11-20,2025-11-20,LONG,61.4900016784668,59.95275163650513,64.56450176239014,59.95275163650513,STOP_LOSS,1,-2.5,-2.65,BULL,60.76567410423723,MAHABANK.BO
LONG_RSI_ZONE_NO_NEUTRAL,MAHABANK,BSE,2025-11-19,2025-11-20,2025-11-20,LONG,61.4900016784668,59.95275163650513,64.56450176239014,59.95275163650513,STOP_LOSS,1,-2.5,-2.65,BULL,60.76567410423723,MAHABANK.BO
CURRENT,JSWENERGY,BSE,2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,1,-2.500000000000006,-2.650000000000006,NEUTRAL,64.27216605309368,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2024-11-26,2024-11-27,2024-11-28,SHORT,659.75,676.24375,626.7624999999999,676.24375,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,NEUTRAL,39.62740382373073,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2024-12-24,2024-12-26,2024-12-30,SHORT,648.9000244140625,665.122525024414,616.4550231933594,665.122525024414,STOP_LOSS,3,-2.499999999999993,-2.649999999999993,NEUTRAL,39.08136636858933,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.5,-2.65,BULL,62.64302196420808,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,5,-2.499999999999992,-2.649999999999992,NEUTRAL,38.90154820280924,JSWENERGY.BO
CURRENT,JSWENERGY,BSE,2026-08-19,2026-08-20,2026-09-01,SHORT,545.4000244140625,559.035025024414,518.1300231933593,518.1300231933593,TARGET,9,5.000000000000012,4.850000000000012,NEUTRAL,39.958446803547375,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,1,-2.500000000000006,-2.650000000000006,NEUTRAL,64.27216605309368,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2024-11-26,2024-11-27,2024-11-28,SHORT,659.75,676.24375,626.7624999999999,676.24375,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,NEUTRAL,39.62740382373073,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2024-12-24,2024-12-26,2024-12-30,SHORT,648.9000244140625,665.122525024414,616.4550231933594,665.122525024414,STOP_LOSS,3,-2.499999999999993,-2.649999999999993,NEUTRAL,39.08136636858933,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.5,-2.65,BULL,62.64302196420808,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,5,-2.499999999999992,-2.649999999999992,NEUTRAL,38.90154820280924,JSWENERGY.BO
LONG_RSI_ZONE,JSWENERGY,BSE,2026-08-19,2026-08-20,2026-09-01,SHORT,545.4000244140625,559.035025024414,518.1300231933593,518.1300231933593,TARGET,9,5.000000000000012,4.850000000000012,NEUTRAL,39.958446803547375,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,1,-2.500000000000006,-2.650000000000006,NEUTRAL,64.27216605309368,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2024-11-26,2024-11-27,2024-11-28,SHORT,659.75,676.24375,626.7624999999999,676.24375,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,NEUTRAL,39.62740382373073,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2024-12-24,2024-12-26,2024-12-30,SHORT,648.9000244140625,665.122525024414,616.4550231933594,665.122525024414,STOP_LOSS,3,-2.499999999999993,-2.649999999999993,NEUTRAL,39.08136636858933,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.5,-2.65,BULL,62.64302196420808,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,5,-2.499999999999992,-2.649999999999992,NEUTRAL,38.90154820280924,JSWENERGY.BO
SHORT_RSI_ZONE,JSWENERGY,BSE,2026-08-19,2026-08-20,2026-09-01,SHORT,545.4000244140625,559.035025024414,518.1300231933593,518.1300231933593,TARGET,9,5.000000000000012,4.850000000000012,NEUTRAL,39.958446803547375,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,1,-2.500000000000006,-2.650000000000006,NEUTRAL,64.27216605309368,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2024-11-26,2024-11-27,2024-11-28,SHORT,659.75,676.24375,626.7624999999999,676.24375,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,NEUTRAL,39.62740382373073,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2024-12-24,2024-12-26,2024-12-30,SHORT,648.9000244140625,665.122525024414,616.4550231933594,665.122525024414,STOP_LOSS,3,-2.499999999999993,-2.649999999999993,NEUTRAL,39.08136636858933,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.5,-2.65,BULL,62.64302196420808,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,5,-2.499999999999992,-2.649999999999992,NEUTRAL,38.90154820280924,JSWENERGY.BO
BOTH_RSI_ZONE,JSWENERGY,BSE,2026-08-19,2026-08-20,2026-09-01,SHORT,545.4000244140625,559.035025024414,518.1300231933593,518.1300231933593,TARGET,9,5.000000000000012,4.850000000000012,NEUTRAL,39.958446803547375,JSWENERGY.BO
LONG_RSI_ZONE_NO_NEUTRAL,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.5,-2.65,BULL,62.64302196420808,JSWENERGY.BO
LONG_RSI_ZONE_NO_NEUTRAL,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
LONG_RSI_ZONE_NO_NEUTRAL,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
LONG_RSI_ZONE_NO_NEUTRAL,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
LONG_RSI_ZONE_BEAR_ONLY,JSWENERGY,BSE,2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BEAR,63.789363203355215,JSWENERGY.BO
LONG_RSI_ZONE_BEAR_ONLY,JSWENERGY,BSE,2026-04-15,2026-04-16,2026-04-21,LONG,532.7000122070312,519.3825119018554,559.3350128173828,559.3350128173828,TARGET,4,4.999999999999996,4.849999999999995,BEAR,63.013082996431955,JSWENERGY.BO
LONG_RSI_ZONE_BEAR_ONLY,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,4.9999999999999964,4.849999999999996,BEAR,64.41010193440147,JSWENERGY.BO
CURRENT,SHADOWFAX,BSE,2026-07-31,2026-08-03,2026-08-03,LONG,251.60000610351562,245.31000595092772,264.18000640869144,245.31000595092772,STOP_LOSS,1,-2.5000000000000067,-2.6500000000000066,NEUTRAL,65.76486701523909,SHADOWFAX.BO
LONG_RSI_ZONE,SHADOWFAX,BSE,2026-08-03,2026-08-04,2026-08-11,LONG,241.60000610351562,235.56000595092772,253.6800064086914,253.6800064086914,TARGET,6,5.000000000000003,4.850000000000002,BULL,63.49108798207455,SHADOWFAX.BO
