exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,latest_close,avg_volume,liquidity_status,liquidity_reason
NSE,STOCK,DBREALTY,Valor Estate Limited,INE879I01012,,EQ,DBREALTY.NS,102.56999969482422,1330309.8,PASS,PASS
NSE,STOCK,DBSTOCKBRO,DB (International) Stock Brokers Limited,INE921B01025,,BE,DBSTOCKBRO.NS,29.06999969482422,27069.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,DCAL,Dishman Carbogen Amcis Limited,INE385W01011,,EQ,DCAL.NS,174.3800048828125,448383.45,PASS,PASS
NSE,STOCK,DCBBANK,DCB Bank Limited,INE503A01015,,EQ,DCBBANK.NS,220.7400054931641,3181753.4,PASS,PASS
NSE,STOCK,DCI,Dc Infotech And Communication Limited,INE0A1101019,,EQ,DCI.NS,357.6499938964844,184011.4,PASS,PASS
NSE,STOCK,DCM,DCM  Limited,INE498A01018,,BE,DCM.NS,76.97000122070312,12713.0,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DCMFINSERV,DCM Financial Services Limited,INE891B01012,,EQ,DCMFINSERV.NS,5.090000152587891,16133.6,FAIL,PRICE_TOO_LOW
NSE,STOCK,DCMNVL,DCM Nouvelle Limited,INE08KP01019,,EQ,DCMNVL.NS,182.0399932861328,31170.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DCMSHRIRAM,DCM Shriram Limited,INE499A01024,,EQ,DCMSHRIRAM.NS,1020.9000244140624,121346.4,PASS,PASS
NSE,STOCK,DCMSIL,DCM Shriram International Limited,INE0OU201013,,EQ,DCMSIL.NS,70.29000091552734,82194.5,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DCMSRIND,DCM Shriram Industries Limited,INE843D01027,,EQ,DCMSRIND.NS,46.5099983215332,338595.95,FAIL,PRICE_TOO_LOW
NSE,STOCK,DCW,DCW Limited,INE500A01029,,EQ,DCW.NS,46.29999923706055,1435342.1,FAIL,PRICE_TOO_LOW
NSE,STOCK,DCXINDIA,DCX Systems Limited,INE0KL801015,,EQ,DCXINDIA.NS,168.8300018310547,451235.85,PASS,PASS
NSE,STOCK,DDEVPLSTIK,Ddev Plastiks Industries Limited,INE0HR601026,,EQ,DDEVPLSTIK.NS,272.5,179430.0,PASS,PASS
NSE,STOCK,DECCANCE,Deccan Cements Limited,INE583C01021,,EQ,DECCANCE.NS,565.1500244140625,25590.5,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DECNGOLD,Deccan Gold Mines Limited,INE945F01025,,EQ,DECNGOLD.NS,213.8699951171875,1802284.357142857,PASS,PASS
NSE,STOCK,DEEDEV,DEE Development Engineers Limited,INE841L01016,,EQ,DEEDEV.NS,645.9000244140625,235321.6,PASS,PASS
NSE,STOCK,DEEP,Deep Polymers Limited,INE00IY01012,,EQ,DEEP.NS,36.0,8205.384615384615,FAIL,PRICE_TOO_LOW
NSE,STOCK,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,INE501A01019,,EQ,DEEPAKFERT.NS,1362.0999755859375,271781.2,PASS,PASS
NSE,STOCK,DEEPAKNTR,Deepak Nitrite Limited,INE288B01029,,EQ,DEEPAKNTR.NS,1712.4000244140625,377357.1,PASS,PASS
NSE,STOCK,DEEPINDS,Deep Industries Limited,INE0FHS01024,,EQ,DEEPINDS.NS,786.4500122070312,513457.05,PASS,PASS
NSE,STOCK,DELHIVERY,Delhivery Limited,INE148O01028,,EQ,DELHIVERY.NS,457.8999938964844,2786790.1,PASS,PASS
NSE,STOCK,DELPHIFX,DELPHI WORLD MONEY LIMITED,INE726L01027,,BE,DELPHIFX.NS,5.940000057220459,94405.7,FAIL,PRICE_TOO_LOW
NSE,STOCK,DELTACORP,Delta Corp Limited,INE124G01033,,EQ,DELTACORP.NS,56.119998931884766,958273.15,PASS,PASS
NSE,STOCK,DELTAMAGNT,Delta Manufacturing Limited,INE393A01011,,EQ,DELTAMAGNT.NS,57.22999954223633,3474.45,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DEN,Den Networks Limited,INE947J01015,,EQ,DEN.NS,27.96999931335449,340185.9,FAIL,PRICE_TOO_LOW
NSE,STOCK,DENORA,De Nora India Limited,INE244A01016,,EQ,DENORA.NS,824.5499877929688,3388.4,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DENTA,Denta Water and Infra Solutions Limited,INE0R4L01018,,EQ,DENTA.NS,270.3999938964844,153348.95,PASS,PASS
NSE,STOCK,DEVIT,Dev Information Technology Limited,INE060X01034,,EQ,DEVIT.NS,24.209999084472656,37465.15,FAIL,PRICE_TOO_LOW
NSE,STOCK,DEVX,Dev Accelerator Limited,INE0VOV01021,,EQ,DEVX.NS,32.130001068115234,159527.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,DEVYANI,Devyani International Limited,INE872J01023,,EQ,DEVYANI.NS,139.27999877929688,5122978.85,PASS,PASS
NSE,STOCK,DGCONTENT,Digicontent Limited,INE03JI01017,,EQ,DGCONTENT.NS,24.43000030517578,39560.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,DHABRIYA,Dhabriya Polywood Limited,INE260R01016,,BE,DHABRIYA.NS,513.2999877929688,30146.384615384617,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DHAMPURSUG,Dhampur Sugar Mills Limited,INE041A01016,,EQ,DHAMPURSUG.NS,167.58999633789062,1782414.8,PASS,PASS
NSE,STOCK,DHANBANK,Dhanlaxmi Bank Limited,INE680A01011,,EQ,DHANBANK.NS,31.86000061035156,695913.35,FAIL,PRICE_TOO_LOW
NSE,STOCK,DHANUKA,Dhanuka Agritech Limited,INE435G01025,,EQ,DHANUKA.NS,1010.1500244140624,21312.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DHARAN,DHARAN INFRA-EPC LIMITED,INE278R01034,,BZ,DHARAN.NS,0.1299999952316284,16473496.4,FAIL,PRICE_TOO_LOW
NSE,STOCK,DHARMAJ,Dharmaj Crop Guard Limited,INE00OQ01016,,EQ,DHARMAJ.NS,269.04998779296875,82268.35,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DHATRE,Dhatre Udyog Limited,INE715T01031,,EQ,DHATRE.NS,4.349999904632568,36636.46153846154,FAIL,PRICE_TOO_LOW
NSE,STOCK,DHOOTTRANS,Dhoot Transmission Limited,INE01NH01023,,EQ,DHOOTTRANS.NS,1615.699951171875,8297863.333333333,PASS,PASS
NSE,STOCK,DHRUV,Dhruv Consultancy Services Limited,INE506Z01015,,EQ,DHRUV.NS,23.450000762939453,7859.25,FAIL,PRICE_TOO_LOW
NSE,STOCK,DHUNINV,Dhunseri Investments Limited,INE320L01011,,EQ,DHUNINV.NS,1046.25,6800.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DIACABS,Diamond Power Infrastructure Limited,INE989C01038,,BE,DIACABS.NS,322.8999938964844,1203610.1,PASS,PASS
NSE,STOCK,DIAMINESQ,Diamines & Chemicals Limited,INE591D01014,,EQ,DIAMINESQ.NS,244.75999450683597,6924.4,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DIAMONDYD,Prataap Snacks Limited,INE393P01035,,EQ,DIAMONDYD.NS,1159.800048828125,43158.05,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DICIND,DIC India Limited,INE303A01010,,EQ,DICIND.NS,584.0,21921.8,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DIFFNKG,Diffusion Engineers Limited,INE184O01015,,EQ,DIFFNKG.NS,474.8999938964844,780163.7,PASS,PASS
NSE,STOCK,DIGIDRIVE,Digidrive Distributors Limited,INE0PSC01024,,EQ,DIGIDRIVE.NS,17.799999237060547,18040.5,FAIL,PRICE_TOO_LOW
NSE,STOCK,DIGISPICE,DiGiSPICE Technologies Limited,INE927C01020,,EQ,DIGISPICE.NS,16.959999084472656,61729.85,FAIL,PRICE_TOO_LOW
NSE,STOCK,DIGITIDE,Digitide Solutions Limited,INE0U4701011,,EQ,DIGITIDE.NS,95.5199966430664,346982.6,PASS,PASS
NSE,STOCK,DIGJAMLMTD,Digjam Limited,INE731U01028,,EQ,DIGJAMLMTD.NS,49.400001525878906,9260.4,FAIL,PRICE_TOO_LOW
NSE,STOCK,DISAQ,Disa India Limited,INE131C01011,,EQ,DISAQ.NS,11990.0,434.15,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DISHTV,Dish TV India Limited,INE836F01026,,EQ,DISHTV.NS,2.569999933242798,893978.75,FAIL,PRICE_TOO_LOW
NSE,STOCK,DIVGIITTS,Divgi Torqtransfer Systems Limited,INE753U01022,,EQ,DIVGIITTS.NS,1235.199951171875,339621.9,PASS,PASS
NSE,STOCK,DIVISLAB,Divi's Laboratories Limited,INE361B01024,,EQ,DIVISLAB.NS,9100.0,429129.1,PASS,PASS
NSE,STOCK,DIXON,Dixon Technologies (India) Limited,INE935N01020,,EQ,DIXON.NS,14445.0,346283.8,PASS,PASS
NSE,STOCK,DJML,DJ Mediaprint & Logistics Limited,INE0B1K01014,,EQ,DJML.NS,70.70999908447266,433454.85,PASS,PASS
NSE,STOCK,DLF,DLF Limited,INE271C01023,,EQ,DLF.NS,681.6500244140625,2888817.05,PASS,PASS
NSE,STOCK,DLINKINDIA,D-Link (India) Limited,INE250K01012,,EQ,DLINKINDIA.NS,452.3500061035156,227824.65,PASS,PASS
NSE,STOCK,DMART,Avenue Supermarts Limited,INE192R01011,,EQ,DMART.NS,3770.0,439912.05,PASS,PASS
NSE,STOCK,DMCC,DMCC SPECIALITY CHEMICALS LIMITED,INE505A01010,,EQ,DMCC.NS,295.5,168060.0,PASS,PASS
NSE,STOCK,DNAMEDIA,Diligent Media Corporation Limited,INE016M01021,,EQ,DNAMEDIA.NS,2.630000114440918,51228.5,FAIL,PRICE_TOO_LOW
NSE,STOCK,DODLA,Dodla Dairy Limited,INE021O01019,,EQ,DODLA.NS,1069.9000244140625,34917.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DOLATALGO,Dolat Algotech Limited,INE966A01022,,EQ,DOLATALGO.NS,70.05000305175781,222794.6,PASS,PASS
NSE,STOCK,DOLLAR,Dollar Industries Limited,INE325C01035,,EQ,DOLLAR.NS,265.0,131308.55,PASS,PASS
NSE,STOCK,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,INE920A01037,,EQ,DOLPHIN.NS,674.0,154910.15,PASS,PASS
NSE,STOCK,DOMS,DOMS Industries Limited,INE321T01012,,EQ,DOMS.NS,2207.60009765625,33174.35,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DONEAR,Donear Industries Limited,INE668D01028,,EQ,DONEAR.NS,88.55999755859375,22630.9,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DPABHUSHAN,D. P. Abhushan Limited,INE266Y01019,,EQ,DPABHUSHAN.NS,1359.4000244140625,29768.3,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DPSCLTD,DPSC Limited,INE360C01024,,BE,DPSCLTD.NS,7.269999980926514,95941.45,FAIL,PRICE_TOO_LOW
NSE,STOCK,DPWIRES,D P Wires Limited,INE864X01013,,BE,DPWIRES.NS,153.99000549316406,5826.5,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DRAGARWQ,Dr Agarwals Eye Hospital Limited,INE934C01018,,EQ,DRAGARWQ.NS,5339.0,1152.1538461538462,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DRCSYSTEMS,DRC Systems India Limited,INE03RS01027,,EQ,DRCSYSTEMS.NS,13.420000076293944,62932.65,FAIL,PRICE_TOO_LOW
NSE,STOCK,DREAMFOLKS,Dreamfolks Services Limited,INE0JS101016,,EQ,DREAMFOLKS.NS,66.33000183105469,48392.6,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DREDGECORP,Dredging Corporation of India Limited,INE506A01018,,EQ,DREDGECORP.NS,1087.699951171875,194998.35,PASS,PASS
NSE,STOCK,DRREDDY,Dr. Reddy's Laboratories Limited,INE089A01031,,EQ,DRREDDY.NS,1155.0,1521109.3,PASS,PASS
NSE,STOCK,DSFCL,DCM Shriram Fine Chemicals Limited,INE0OFM01015,,BE,DSFCL.NS,25.75,32448.45,FAIL,PRICE_TOO_LOW
NSE,STOCK,DSKULKARNI,DS Kulkarni Developers Limited,INE891A01022,,BE,DSKULKARNI.NS,19.420000076293945,236.5,FAIL,PRICE_TOO_LOW
NSE,STOCK,DSSL,Dynacons Systems & Solutions Limited,INE417B01040,,EQ,DSSL.NS,1003.0,30079.55,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DTIL,Dhunseri Tea & Industries Limited,INE341R01014,,BE,DTIL.NS,152.8699951171875,48730.0,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DUCON,Ducon Infratechnologies Limited,INE741L01018,,EQ,DUCON.NS,1.9299999475479128,1464116.5,FAIL,PRICE_TOO_LOW
NSE,STOCK,DUCON-RE1,Ducon Infratech Ltd-RE,INE741L20034,,BE,DUCON-RE1.NS,0.3899999856948852,5721926.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,DVL,Dhunseri Ventures Limited,INE477B01010,,EQ,DVL.NS,285.79998779296875,50994.6,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DWARKESH,Dwarikesh Sugar Industries Limited,INE366A01041,,EQ,DWARKESH.NS,47.310001373291016,7240771.85,FAIL,PRICE_TOO_LOW
NSE,STOCK,DYCL,Dynamic Cables Limited,INE600Y01019,,EQ,DYCL.NS,487.8999938964844,1375827.65,PASS,PASS
NSE,STOCK,DYNAMATECH,Dynamatic Technologies Limited,INE221B01012,,EQ,DYNAMATECH.NS,11532.0,21208.25,FAIL,VOLUME_TOO_LOW
NSE,STOCK,DYNPRO,Dynemic Products Limited,INE256H01015,,EQ,DYNPRO.NS,237.80999755859372,20827.8,FAIL,VOLUME_TOO_LOW
NSE,STOCK,E2E,E2E Networks Limited,INE255Z01027,,BE,E2E.NS,601.5499877929688,877137.0,PASS,PASS
NSE,STOCK,EASEMYTRIP,Easy Trip Planners Limited,INE07O001026,,EQ,EASEMYTRIP.NS,6.0,18247707.7,FAIL,PRICE_TOO_LOW
NSE,STOCK,EASTSILK,Eastern Silk Industries Limited,INE962C01035,,BE,EASTSILK.NS,63.9900016784668,1658.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EASTWEST,East West Freight Carriers Limited,INE595R01023,,EQ,EASTWEST.NS,2.3399999141693115,46050.153846153844,FAIL,PRICE_TOO_LOW
NSE,STOCK,EBGNG,GNG Electronics Limited,INE18JU01028,,EQ,EBGNG.NS,601.25,711913.2,PASS,PASS
NSE,STOCK,EBIX,EBIX Limited,INE432F01032,,BE,EBIX.NS,19.84000015258789,107304.69230769231,FAIL,PRICE_TOO_LOW
NSE,STOCK,ECLERX,eClerx Services Limited,INE738I01010,,EQ,ECLERX.NS,1905.699951171875,237859.2,PASS,PASS
NSE,STOCK,ECORECO,Eco Recycling Limited,INE316A01038,,EQ,ECORECO.NS,456.1000061035156,9825.538461538461,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ECOSMOBLTY,Ecos (India) Mobility & Hospitality Limited,INE06HJ01020,,EQ,ECOSMOBLTY.NS,113.93000030517578,102263.4,PASS,PASS
NSE,STOCK,EDELWEISS,Edelweiss Financial Services Limited,INE532F01054,,EQ,EDELWEISS.NS,136.0800018310547,5970989.55,PASS,PASS
NSE,STOCK,EFCIL,EFC (I) Limited,INE886D01026,,EQ,EFCIL.NS,200.83999633789065,436021.15,PASS,PASS
NSE,STOCK,EICHERMOT,Eicher Motors Limited,INE066A01021,,EQ,EICHERMOT.NS,7630.5,418891.15,PASS,PASS
NSE,STOCK,EIDPARRY,EID Parry India Limited,INE126A01031,,EQ,EIDPARRY.NS,781.3499755859375,955590.45,PASS,PASS
NSE,STOCK,EIEL,Enviro Infra Engineers Limited,INE0LLY01014,,EQ,EIEL.NS,195.66000366210935,752297.7,PASS,PASS
NSE,STOCK,EIFFL,Euro India Fresh Foods Limited,INE546V01010,,BE,EIFFL.NS,278.6000061035156,9030.05,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EIHAHOTELS,EIH Associated Hotels Limited,INE276C01014,,EQ,EIHAHOTELS.NS,303.8500061035156,18075.05,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EIHOTEL,EIH Limited,INE230A01023,,EQ,EIHOTEL.NS,291.8999938964844,201873.05,PASS,PASS
NSE,STOCK,EIMCOELECO,Eimco Elecon (India) Limited,INE158B01016,,EQ,EIMCOELECO.NS,2280.39990234375,55736.3,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EKC,Everest Kanto Cylinder Limited,INE184H01027,,EQ,EKC.NS,107.0,191167.05,PASS,PASS
NSE,STOCK,EKI,EKI Energy Services Limited,INE0CPR01018,,EQ,EKI.NS,74.05999755859375,12514.0,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELANTAS,Elantas Beck India Limited,INE280B01018,,EQ,ELANTAS.NS,12114.0,3038.3,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELCIDIN,EL CID Investments Limited,INE927X01018,,EQ,ELCIDIN.NS,107590.0,10.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELDEHSG,Eldeco Housing And Industries Limited,INE668G01021,,EQ,ELDEHSG.NS,790.4500122070312,3996.8,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELECON,Elecon Engineering Company Limited,INE205B01031,,EQ,ELECON.NS,433.75,703983.85,PASS,PASS
NSE,STOCK,ELECTCAST,Electrosteel Castings Limited,INE086A01029,,EQ,ELECTCAST.NS,83.8499984741211,2588382.95,PASS,PASS
NSE,STOCK,ELECTHERM,Electrotherm (India) Limited,INE822G01016,,EQ,ELECTHERM.NS,979.9000244140624,19695.7,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELGIEQUIP,Elgi Equipments Limited,INE285A01027,,EQ,ELGIEQUIP.NS,642.0999755859375,896141.5,PASS,PASS
NSE,STOCK,ELGIRUBCO,Elgi Rubber Company Limited,INE819L01012,,EQ,ELGIRUBCO.NS,59.08000183105469,53936.6,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ELIN,Elin Electronics Limited,INE050401020,,EQ,ELIN.NS,95.26000213623048,272184.5,PASS,PASS
NSE,STOCK,ELITECON,Elitecon International Limited,INE669R01026,,EQ,ELITECON.NS,9.130000114440918,3355538.5384615385,FAIL,PRICE_TOO_LOW
NSE,STOCK,ELLEN,Ellenbarrie Industrial Gases Limited,INE236E01022,,EQ,ELLEN.NS,331.8500061035156,765709.8,PASS,PASS
NSE,STOCK,ELPROINTL,Elpro International Limited,INE579B01039,,EQ,ELPROINTL.NS,174.44000244140625,50612.05,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMAMILTD,Emami Limited,INE548C01032,,EQ,EMAMILTD.NS,368.2000122070313,962258.9,PASS,PASS
NSE,STOCK,EMAMIPAP,Emami Paper Mills Limited,INE830C01026,,BE,EMAMIPAP.NS,110.4000015258789,35589.4,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMAMIREAL,Emami Realty Limited,INE778K01012,,EQ,EMAMIREAL.NS,68.69999694824219,11959.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMBDL,Embassy Developments Limited,INE069I01010,,EQ,EMBDL.NS,57.52999877929688,3179542.45,PASS,PASS
NSE,STOCK,EMCURE,Emcure Pharmaceuticals Limited,INE168P01015,,EQ,EMCURE.NS,1927.5999755859373,133297.45,PASS,PASS
NSE,STOCK,EMIL,Electronics Mart India Limited,INE02YR01019,,EQ,EMIL.NS,173.74000549316406,10652783.0,PASS,PASS
NSE,STOCK,EMKAY,Emkay Global Financial Services Limited,INE296H01011,,EQ,EMKAY.NS,257.75,30372.7,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMMBI,Emmbi Industries Limited,INE753K01015,,BE,EMMBI.NS,90.16999816894533,9707.95,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMMVEE,Emmvee Photovoltaic Power Limited,INE1C6T01020,,EQ,EMMVEE.NS,325.20001220703125,1694280.85,PASS,PASS
NSE,STOCK,EMPIND,Empire Industries Limited,INE515H01014,,EQ,EMPIND.NS,1195.9000244140625,4256.076923076923,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EMPOWER,Empower India Limited,INE507F01023,,EQ,EMPOWER.NS,1.8200000524520876,6060258.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,EMSLIMITED,EMS Limited,INE0OV601013,,EQ,EMSLIMITED.NS,383.0499877929688,833289.3,PASS,PASS
NSE,STOCK,EMUDHRA,eMudhra Limited,INE01QM01018,,EQ,EMUDHRA.NS,519.8499755859375,149629.35,PASS,PASS
NSE,STOCK,ENDURANCE,Endurance Technologies Limited,INE913H01037,,EQ,ENDURANCE.NS,2754.699951171875,143440.05,PASS,PASS
NSE,STOCK,ENERGYDEV,Energy Development Company Limited,INE306C01019,,EQ,ENERGYDEV.NS,15.5,28888.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,ENGINERSIN,Engineers India Limited,INE510A01028,,EQ,ENGINERSIN.NS,281.95001220703125,5969308.75,PASS,PASS
NSE,STOCK,ENIL,Entertainment Network (India) Limited,INE265F01028,,EQ,ENIL.NS,99.61000061035156,56312.75,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ENKEIWHEL,Enkei Wheels (India) Limited,INE130L01014,,EQ,ENKEIWHEL.NS,380.7999877929688,4409.923076923077,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ENRIN,Siemens Energy India Limited,INE1NPP01017,,EQ,ENRIN.NS,3115.699951171875,430183.0,PASS,PASS
NSE,STOCK,ENTERO,Entero Healthcare Solutions Limited,INE010601016,,EQ,ENTERO.NS,1848.0,497546.25,PASS,PASS
NSE,STOCK,EPACK,EPACK Durable Limited,INE0G5901015,,EQ,EPACK.NS,189.2700042724609,465035.75,PASS,PASS
NSE,STOCK,EPACKPEB,EPack Prefab Technologies Limited,INE0MLS01022,,EQ,EPACKPEB.NS,227.3000030517578,581179.5,PASS,PASS
NSE,STOCK,EPIGRAL,Epigral Limited,INE071N01016,,EQ,EPIGRAL.NS,1236.699951171875,78704.4,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EPL,EPL Limited,INE255A01020,,EQ,EPL.NS,246.5500030517578,10482680.45,PASS,PASS
NSE,STOCK,EQUIPPP,Equippp Social Impact Technologies Limited,INE217G01035,,BE,EQUIPPP.NS,22.88999938964844,12756.1,FAIL,PRICE_TOO_LOW
NSE,STOCK,EQUITASBNK,Equitas Small Finance Bank Limited,INE063P01018,,EQ,EQUITASBNK.NS,73.04000091552734,1740264.55,PASS,PASS
NSE,STOCK,ERIS,Eris Lifesciences Limited,INE406M01024,,EQ,ERIS.NS,1303.5,83068.0,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ESABINDIA,Esab India Limited,INE284A01012,,EQ,ESABINDIA.NS,6077.5,10293.85,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ESAFSFB,ESAF Small Finance Bank Limited,INE818W01011,,BE,ESAFSFB.NS,41.40999984741211,847652.85,FAIL,PRICE_TOO_LOW
NSE,STOCK,ESCORTS,Escorts Kubota Limited,INE042A01014,,EQ,ESCORTS.NS,2978.199951171875,69000.95,FAIL,VOLUME_TOO_LOW
NSE,STOCK,ESDS,ESDS Software Solution Limited,INE0DRI01029,,EQ,ESDS.NS,908.4000244140624,15790052.0,PASS,PASS
NSE,STOCK,ESSARSHPNG,Essar Shipping Limited,INE122M01019,,EQ,ESSARSHPNG.NS,16.8700008392334,357761.35,FAIL,PRICE_TOO_LOW
NSE,STOCK,ESSENTIA,Integra Essentia Limited,INE418N01035,,EQ,ESSENTIA.NS,1.0499999523162842,6148322.75,FAIL,PRICE_TOO_LOW
NSE,STOCK,ESTER,Ester Industries Limited,INE778B01029,,EQ,ESTER.NS,94.02999877929688,320204.25,PASS,PASS
NSE,STOCK,ETERNAL,ETERNAL LIMITED,INE758T01015,,EQ,ETERNAL.NS,322.75,37551384.6,PASS,PASS
NSE,STOCK,ETHOSLTD,Ethos Limited,INE04TZ01018,,EQ,ETHOSLTD.NS,2793.10009765625,73440.0,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EUREKAFORB,Eureka Forbes Limited,INE0KCE01017,,EQ,EUREKAFORB.NS,429.25,183269.2,PASS,PASS
NSE,STOCK,EUROBOND,Euro Panel Products Limited,INE505V01016,,EQ,EUROBOND.NS,151.10000610351562,8934.9,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EUROPRATIK,Euro Pratik Sales Limited,INE198501012,,EQ,EUROPRATIK.NS,267.0,207280.65,PASS,PASS
NSE,STOCK,EUROTEXIND,Eurotex Industries and Exports Limited,INE022C01012,,BE,EUROTEXIND.NS,13.989999771118164,281.1,FAIL,PRICE_TOO_LOW
NSE,STOCK,EVEREADY,Eveready Industries India Limited,INE128A01029,,EQ,EVEREADY.NS,319.45001220703125,92890.2,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EVERESTIND,Everest Industries Limited,INE295A01018,,BE,EVERESTIND.NS,425.25,6899.9,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EXCELINDUS,Excel Industries Limited,INE369A01029,,EQ,EXCELINDUS.NS,1034.9000244140625,67691.7,FAIL,VOLUME_TOO_LOW
NSE,STOCK,EXCELSOFT,Excelsoft Technologies Limited,INE606N01019,,EQ,EXCELSOFT.NS,70.2300033569336,372557.85,PASS,PASS
NSE,STOCK,EXICOM,Exicom Tele-Systems Limited,INE777F01014,,EQ,EXICOM.NS,177.85000610351562,1662329.25,PASS,PASS
NSE,STOCK,EXIDEIND,Exide Industries Limited,INE302A01020,,EQ,EXIDEIND.NS,424.3500061035156,2511741.65,PASS,PASS
NSE,STOCK,EXPLEOSOL,Expleo Solutions Limited,INE201K01015,,EQ,EXPLEOSOL.NS,898.75,373577.15,PASS,PASS
NSE,STOCK,EXXARO,Exxaro Tiles Limited,INE0GFE01026,,EQ,EXXARO.NS,6.699999809265137,1120192.7,FAIL,PRICE_TOO_LOW
NSE,STOCK,FABTECH,Fabtech Technologies Limited,INE0HF201011,,EQ,FABTECH.NS,147.3300018310547,78998.05,FAIL,VOLUME_TOO_LOW
NSE,STOCK,FACT,Fertilizers and Chemicals Travancore Limited,INE188A01015,,EQ,FACT.NS,801.4000244140625,1942575.8,PASS,PASS
NSE,STOCK,FAIRCHEMOR,Fairchem Organics Limited,INE0DNW01011,,BE,FAIRCHEMOR.NS,661.0999755859375,6447.55,FAIL,VOLUME_TOO_LOW
NSE,STOCK,FAZE3Q,Faze Three Limited,INE963C01033,,EQ,FAZE3Q.NS,498.3999938964844,49922.1,FAIL,VOLUME_TOO_LOW
NSE,STOCK,FCL,Fineotex Chemical Limited,INE045J01034,,EQ,FCL.NS,51.5099983215332,14882900.7,PASS,PASS
NSE,STOCK,FCSSOFT,FCS Software Solutions Limited,INE512B01022,,EQ,FCSSOFT.NS,1.440000057220459,2448650.15,FAIL,PRICE_TOO_LOW
NSE,STOCK,FDC,FDC Limited,INE258B01022,,EQ,FDC.NS,341.6000061035156,151937.55,PASS,PASS
NSE,STOCK,FEDDERSHOL,Fedders Holding Limited,INE417D01020,,EQ,FEDDERSHOL.NS,47.27999877929688,569453.0,FAIL,PRICE_TOO_LOW
NSE,STOCK,FEDERALBNK,The Federal Bank  Limited,INE171A01029,,EQ,FEDERALBNK.NS,343.0,4799062.3,PASS,PASS
NSE,STOCK,FEDFINA,Fedbank Financial Services Limited,INE007N01010,,EQ,FEDFINA.NS,157.86000061035156,874066.9,PASS,PASS
NSE,STOCK,FEL,Future Enterprises Limited,INE623B01027,,BZ,FEL.NS,0.3899999856948852,183010.25,FAIL,PRICE_TOO_LOW
