trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,variant,period
309,102,207,33.00970873786408,-0.24032598666698418,-0.09032598666698415,4.438110528481953,-2.5456425303635615,0.8590738946790641,-0.24032598666698418,-59.99747114359846,-76.57126102797498,4.258899676375404,81,198,30,CURRENT,TRAIN
120,38,82,31.666666666666664,-0.3566977824182145,-0.2066977824182145,4.246475170882486,-2.4898754924843938,0.7903522660735472,-0.3566977824182145,-38.81664986228592,-65.32561655325328,5.108333333333333,28,76,16,CURRENT_REGIME,TRAIN
475,171,304,36.0,-0.01164456689452629,0.1383554331054737,4.472101697570103,-2.533751840655881,0.992819093219489,-0.01164456689452629,-28.492102782526295,-73.74984779418945,4.157894736842105,141,290,44,EMA_MACD,TRAIN
167,61,106,36.52694610778443,-0.03385928979604992,0.11614071020395016,4.214290544471084,-2.4785492887610983,0.9784775904865891,-0.03385928979604992,-13.934720083535645,-63.83903930915109,5.149700598802395,47,98,22,EMA_MACD_REGIME,TRAIN
126,60,66,47.61904761904761,0.8325266426505625,0.9825266426505622,4.600789399174636,-2.5931667723713234,1.6129066059283048,0.8325266426505625,161.6064531123258,-31.5727343668565,3.365079365079365,53,65,8,CURRENT,TEST
88,44,44,50.0,1.0921695493763632,1.242169549376363,4.757404113185543,-2.573065014432817,1.84892495389753,1.0921695493763632,145.13026171882063,-25.3923667938597,3.4318181818181817,41,43,4,CURRENT_REGIME,TEST
199,83,116,41.70854271356784,0.4476843121323204,0.5976843121323203,4.691491364740526,-2.5888328030959635,1.296662710407399,0.4476843121323204,113.74248303635879,-31.77294256370947,3.6733668341708543,76,114,9,EMA_MACD,TEST
134,61,73,45.52238805970149,0.7744402897555102,0.9244402897555102,4.838554558943131,-2.621600400935514,1.5422547715102728,0.7744402897555102,156.54266914247296,-27.096086544977418,3.828358208955224,59,73,2,EMA_MACD_REGIME,TEST
