variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime
CURRENT,JSWENERGY,BSE,2026-08-19,2026-08-20,2026-09-01,SHORT,545.4000244140625,559.035025024414,518.1300231933593,518.1300231933593,TARGET,9,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2024-11-25,2024-11-26,2024-12-10,SHORT,671.6500244140625,688.441275024414,638.0675231933593,668.0,TIME_EXIT,11,0.546410840428524,0.3964108404285239,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2024-12-24,2024-12-26,2024-12-30,SHORT,648.9000244140625,665.122525024414,616.4550231933594,665.122525024414,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2025-06-27,2025-06-30,2025-07-02,LONG,529.9500122070312,516.7012619018554,556.4475128173829,516.7012619018554,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,JSWENERGY,BSE,2025-08-06,2025-08-07,2025-08-07,LONG,529.3499755859375,516.1162261962891,555.8174743652344,516.1162261962891,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,JSWENERGY,BSE,2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,7,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,JSWENERGY,BSE,2026-01-21,2026-01-22,2026-01-22,SHORT,478.7999877929688,490.769987487793,454.85998840332036,490.769987487793,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,JSWENERGY,BSE,2026-03-11,2026-03-12,2026-03-12,LONG,484.5,472.3875,508.725,508.725,TARGET,1,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,JSWENERGY,BSE,2026-04-13,2026-04-15,2026-04-21,LONG,524.9500122070312,511.82626190185545,551.1975128173829,551.1975128173829,TARGET,5,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,JSWENERGY,BSE,2026-05-26,2026-05-27,2026-05-29,LONG,583.6500244140625,569.0587738037109,612.8325256347656,612.8325256347656,TARGET,3,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,JSWENERGY,BSE,2026-07-06,2026-07-07,2026-07-14,SHORT,545.7000122070312,559.342512512207,518.4150115966796,559.342512512207,STOP_LOSS,6,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2026-07-28,2026-07-29,2026-08-03,SHORT,543.75,557.34375,516.5625,557.34375,STOP_LOSS,4,-2.4390243902439046,-2.5890243902439045,NEUTRAL
EMA_MACD,JSWENERGY,BSE,2026-08-06,2026-08-07,2026-08-19,LONG,560.5,546.4875,588.525,546.4875,STOP_LOSS,9,-2.5000000000000133,-2.6500000000000132,BULL
CURRENT,SHADOWFAX,BSE,2026-07-31,2026-08-03,2026-08-03,LONG,251.60000610351562,245.31000595092772,264.18000640869144,245.31000595092772,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,SHADOWFAX,BSE,2026-07-31,2026-08-03,2026-08-03,LONG,251.60000610351562,245.31000595092772,264.18000640869144,245.31000595092772,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,INFY,BSE,2025-01-17,2025-01-21,2025-01-23,SHORT,1820.0,1865.4999999999998,1729.0,1865.4999999999998,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,INFY,BSE,2025-09-26,2025-09-29,2025-10-08,SHORT,1460.050048828125,1496.551300048828,1387.0475463867188,1496.551300048828,STOP_LOSS,7,-2.4390243902438824,-2.5890243902438823,BULL
CURRENT,INFY,BSE,2025-11-12,2025-11-13,2025-11-14,LONG,1558.949951171875,1519.976202392578,1636.8974487304688,1519.976202392578,STOP_LOSS,2,-2.5000000000000133,-2.6500000000000132,BULL
CURRENT,INFY,BSE,2026-02-05,2026-02-06,2026-02-12,SHORT,1518.199951171875,1556.1549499511718,1442.289953613281,1442.289953613281,TARGET,5,5.2631578947368585,5.113157894736858,NEUTRAL
CURRENT,INFY,BSE,2026-04-23,2026-04-24,2026-05-11,SHORT,1205.9000244140625,1236.047525024414,1145.6050231933593,1176.800048828125,TIME_EXIT,11,2.4728054366513375,2.3228054366513375,BEAR
CURRENT,INFY,BSE,2026-06-11,2026-06-12,2026-06-15,SHORT,1121.199951171875,1149.2299499511719,1065.1399536132812,1149.2299499511719,STOP_LOSS,2,-2.4390243902439046,-2.5890243902439045,BEAR
EMA_MACD,INFY,BSE,2025-01-17,2025-01-21,2025-01-23,SHORT,1820.0,1865.4999999999998,1729.0,1865.4999999999998,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,INFY,BSE,2025-02-13,2025-02-14,2025-02-24,SHORT,1852.5,1898.8124999999998,1759.875,1759.875,TARGET,6,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,INFY,BSE,2025-09-15,2025-09-16,2025-09-26,LONG,1508.050048828125,1470.3487976074218,1583.4525512695313,1470.3487976074218,STOP_LOSS,9,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,INFY,BSE,2025-10-17,2025-10-20,2025-10-23,SHORT,1446.1500244140625,1482.3037750244139,1373.8425231933593,1482.3037750244139,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,INFY,BSE,2025-10-24,2025-10-27,2025-11-03,LONG,1512.300048828125,1474.4925476074218,1587.9150512695312,1474.4925476074218,STOP_LOSS,6,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,INFY,BSE,2025-11-06,2025-11-07,2025-11-10,SHORT,1470.0,1506.7499999999998,1396.5,1506.7499999999998,STOP_LOSS,2,-2.4390243902438824,-2.5890243902438823,BULL
EMA_MACD,INFY,BSE,2026-01-21,2026-01-22,2026-01-30,LONG,1666.1500244140625,1624.496273803711,1749.4575256347657,1624.496273803711,STOP_LOSS,7,-2.500000000000002,-2.650000000000002,BEAR
EMA_MACD,INFY,BSE,2026-02-05,2026-02-06,2026-02-12,SHORT,1518.199951171875,1556.1549499511718,1442.289953613281,1442.289953613281,TARGET,5,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,INFY,BSE,2026-04-23,2026-04-24,2026-05-11,SHORT,1205.9000244140625,1236.047525024414,1145.6050231933593,1176.800048828125,TIME_EXIT,11,2.4728054366513375,2.3228054366513375,BEAR
EMA_MACD,INFY,BSE,2026-06-11,2026-06-12,2026-06-15,SHORT,1121.199951171875,1149.2299499511719,1065.1399536132812,1149.2299499511719,STOP_LOSS,2,-2.4390243902439046,-2.5890243902439045,BEAR
CURRENT,INOXWIND,BSE,2024-11-12,2024-11-13,2024-11-13,SHORT,200.0,204.99999999999997,190.0,190.0,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
CURRENT,INOXWIND,BSE,2024-12-18,2024-12-19,2024-12-30,SHORT,186.75,191.41875,177.4125,177.4125,TARGET,7,5.263157894736836,5.113157894736836,NEUTRAL
CURRENT,INOXWIND,BSE,2025-02-28,2025-03-03,2025-03-03,SHORT,152.8000030517578,156.62000312805174,145.1600028991699,145.1600028991699,TARGET,1,5.2631578947368585,5.113157894736858,NEUTRAL
CURRENT,INOXWIND,BSE,2025-04-23,2025-04-24,2025-04-25,LONG,175.4499969482422,171.06374702453613,184.2224967956543,171.06374702453613,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,INOXWIND,BSE,2025-05-19,2025-05-20,2025-05-20,LONG,187.25,182.56875,196.6125,182.56875,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,INOXWIND,BSE,2025-07-15,2025-07-16,2025-07-25,SHORT,165.9499969482422,170.09874687194824,157.65249710083006,157.65249710083006,TARGET,8,5.2631578947368585,5.113157894736858,BULL
CURRENT,INOXWIND,BSE,2025-09-25,2025-09-26,2025-10-09,SHORT,141.25,144.78125,134.1875,144.78125,STOP_LOSS,9,-2.4390243902439046,-2.5890243902439045,BULL
EMA_MACD,INOXWIND,BSE,2024-11-11,2024-11-12,2024-11-13,SHORT,205.75,210.89374999999998,195.46249999999998,195.46249999999998,TARGET,2,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,INOXWIND,BSE,2024-12-18,2024-12-19,2024-12-30,SHORT,186.75,191.41875,177.4125,177.4125,TARGET,7,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,INOXWIND,BSE,2025-02-27,2025-02-28,2025-03-03,SHORT,153.39999389648438,157.23499374389647,145.72999420166016,145.72999420166016,TARGET,2,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,INOXWIND,BSE,2025-03-28,2025-04-01,2025-04-02,SHORT,163.5,167.58749999999998,155.325,155.325,TARGET,2,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,INOXWIND,BSE,2025-04-23,2025-04-24,2025-04-25,LONG,175.4499969482422,171.06374702453613,184.2224967956543,171.06374702453613,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,INOXWIND,BSE,2025-05-14,2025-05-15,2025-05-19,LONG,174.9499969482422,170.57624702453612,183.6974967956543,183.6974967956543,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,INOXWIND,BSE,2025-07-15,2025-07-16,2025-07-25,SHORT,165.9499969482422,170.09874687194824,157.65249710083006,157.65249710083006,TARGET,8,5.2631578947368585,5.113157894736858,BULL
EMA_MACD,INOXWIND,BSE,2025-09-25,2025-09-26,2025-10-09,SHORT,141.25,144.78125,134.1875,144.78125,STOP_LOSS,9,-2.4390243902439046,-2.5890243902439045,BULL
EMA_MACD,INOXWIND,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,148.60000610351562,144.88500595092773,156.0300064086914,144.88500595092773,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
CURRENT,JIOFIN,BSE,2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,11,3.241441004855883,3.091441004855883,NEUTRAL
CURRENT,JIOFIN,BSE,2025-04-16,2025-04-17,2025-04-23,LONG,242.75,236.68125,254.88750000000002,254.88750000000002,TARGET,4,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,JIOFIN,BSE,2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
CURRENT,JIOFIN,BSE,2025-09-24,2025-09-25,2025-09-30,SHORT,307.70001220703125,315.392512512207,292.31501159667965,292.31501159667965,TARGET,4,5.2631578947368585,5.113157894736858,BULL
CURRENT,JIOFIN,BSE,2025-11-04,2025-11-06,2025-11-12,SHORT,301.8999938964844,309.4474937438965,286.8049942016601,309.4474937438965,STOP_LOSS,5,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,JIOFIN,BSE,2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,6,5.2631578947368585,5.113157894736858,BULL
CURRENT,JIOFIN,BSE,2026-07-08,2026-07-09,2026-07-10,SHORT,230.5500030517578,236.31375312805173,219.02250289916992,236.31375312805173,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,JIOFIN,BSE,2026-07-29,2026-07-30,2026-08-03,LONG,248.3000030517578,242.09250297546387,260.7150032043457,260.7150032043457,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,JIOFIN,BSE,2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,11,3.241441004855883,3.091441004855883,NEUTRAL
EMA_MACD,JIOFIN,BSE,2025-04-09,2025-04-11,2025-04-15,SHORT,227.1999969482422,232.8799968719482,215.83999710083006,232.8799968719482,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,JIOFIN,BSE,2025-04-16,2025-04-17,2025-04-23,LONG,242.75,236.68125,254.88750000000002,254.88750000000002,TARGET,4,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,JIOFIN,BSE,2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,JIOFIN,BSE,2025-09-24,2025-09-25,2025-09-30,SHORT,307.70001220703125,315.392512512207,292.31501159667965,292.31501159667965,TARGET,4,5.2631578947368585,5.113157894736858,BULL
EMA_MACD,JIOFIN,BSE,2025-11-04,2025-11-06,2025-11-12,SHORT,301.8999938964844,309.4474937438965,286.8049942016601,309.4474937438965,STOP_LOSS,5,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,JIOFIN,BSE,2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,4,-2.5000000000000133,-2.6500000000000132,BULL
EMA_MACD,JIOFIN,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,299.3999938964844,306.8849937438965,284.4299942016601,306.8849937438965,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,JIOFIN,BSE,2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,6,5.2631578947368585,5.113157894736858,BULL
EMA_MACD,JIOFIN,BSE,2026-05-13,2026-05-14,2026-05-21,SHORT,232.3000030517578,238.10750312805175,220.68500289916992,238.10750312805175,STOP_LOSS,6,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,JIOFIN,BSE,2026-06-03,2026-06-04,2026-06-15,SHORT,234.3500061035156,240.20875625610347,222.6325057983398,240.20875625610347,STOP_LOSS,8,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,JIOFIN,BSE,2026-06-18,2026-06-19,2026-06-23,LONG,244.3000030517578,238.19250297546387,256.5150032043457,238.19250297546387,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BEAR
EMA_MACD,JIOFIN,BSE,2026-07-02,2026-07-03,2026-07-08,LONG,241.3000030517578,235.26750297546386,253.36500320434573,235.26750297546386,STOP_LOSS,4,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,JIOFIN,BSE,2026-07-13,2026-07-14,2026-07-23,LONG,239.6999969482422,233.70749702453614,251.6849967956543,233.70749702453614,STOP_LOSS,8,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,JIOFIN,BSE,2026-07-29,2026-07-30,2026-08-03,LONG,248.3000030517578,242.09250297546387,260.7150032043457,260.7150032043457,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,MOTHERSON,BSE,2025-04-04,2025-04-07,2025-04-07,SHORT,71.69999694824219,73.49249687194823,68.11499710083008,73.49249687194823,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,MOTHERSON,BSE,2025-04-23,2025-04-24,2025-04-25,LONG,90.56666564941406,88.30249900817871,95.09499893188477,88.30249900817871,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,MOTHERSON,BSE,2025-11-13,2025-11-14,2025-11-18,LONG,111.3499984741211,108.56624851226806,116.91749839782716,108.56624851226806,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BULL
CURRENT,MOTHERSON,BSE,2025-11-19,2025-11-20,2025-11-21,LONG,112.9000015258789,110.07750148773194,118.54500160217286,110.07750148773194,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
CURRENT,MOTHERSON,BSE,2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546385,127.89000320434569,118.75500297546385,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,MOTHERSON,BSE,2026-07-27,2026-07-28,2026-08-03,LONG,147.4499969482422,143.76374702453612,154.8224967956543,154.8224967956543,TARGET,5,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,MOTHERSON,BSE,2025-04-04,2025-04-07,2025-04-07,SHORT,71.69999694824219,73.49249687194823,68.11499710083008,73.49249687194823,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,MOTHERSON,BSE,2025-04-23,2025-04-24,2025-04-25,LONG,90.56666564941406,88.30249900817871,95.09499893188477,88.30249900817871,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,MOTHERSON,BSE,2025-11-13,2025-11-14,2025-11-18,LONG,111.3499984741211,108.56624851226806,116.91749839782716,108.56624851226806,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,MOTHERSON,BSE,2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546385,127.89000320434569,118.75500297546385,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,MOTHERSON,BSE,2026-07-27,2026-07-28,2026-08-03,LONG,147.4499969482422,143.76374702453612,154.8224967956543,154.8224967956543,TARGET,5,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,RELIANCE,BSE,2025-04-07,2025-04-08,2025-04-11,SHORT,1177.8499755859375,1207.2962249755858,1118.9574768066407,1207.2962249755858,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,RELIANCE,BSE,2025-04-21,2025-04-22,2025-04-28,LONG,1300.0,1267.5,1365.0,1365.0,TARGET,5,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,RELIANCE,BSE,2025-09-30,2025-10-01,2025-10-16,SHORT,1364.25,1398.3562499999998,1296.0375,1398.3562499999998,STOP_LOSS,11,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,RELIANCE,BSE,2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,6,5.2631578947368585,5.113157894736858,BULL
CURRENT,RELIANCE,BSE,2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,3,-2.4390243902438824,-2.5890243902438823,BEAR
CURRENT,RELIANCE,BSE,2026-04-02,2026-04-06,2026-04-21,SHORT,1351.5999755859375,1385.3899749755858,1284.0199768066407,1353.6500244140625,TIME_EXIT,11,-0.15144600089763705,-0.30144600089763707,BEAR
CURRENT,RELIANCE,BSE,2026-05-15,2026-05-18,2026-05-21,SHORT,1336.0,1369.3999999999999,1269.2,1369.3999999999999,STOP_LOSS,4,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,RELIANCE,BSE,2025-01-28,2025-01-29,2025-02-04,SHORT,1237.300048828125,1268.232550048828,1175.4350463867188,1268.232550048828,STOP_LOSS,5,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,RELIANCE,BSE,2025-02-12,2025-02-13,2025-02-28,SHORT,1218.949951171875,1249.4236999511718,1158.0024536132812,1199.5999755859375,TIME_EXIT,11,1.613035676871033,1.463035676871033,NEUTRAL
EMA_MACD,RELIANCE,BSE,2025-04-07,2025-04-08,2025-04-11,SHORT,1177.8499755859375,1207.2962249755858,1118.9574768066407,1207.2962249755858,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,RELIANCE,BSE,2025-04-21,2025-04-22,2025-04-28,LONG,1300.0,1267.5,1365.0,1365.0,TARGET,5,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,RELIANCE,BSE,2025-09-25,2025-09-26,2025-10-13,SHORT,1372.4000244140625,1406.7100250244139,1303.7800231933593,1375.0999755859375,TIME_EXIT,11,-0.19634580901832788,-0.3463458090183279,BULL
EMA_MACD,RELIANCE,BSE,2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,6,5.2631578947368585,5.113157894736858,BULL
EMA_MACD,RELIANCE,BSE,2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,3,-2.4390243902438824,-2.5890243902438823,BEAR
EMA_MACD,RELIANCE,BSE,2026-05-15,2026-05-18,2026-05-21,SHORT,1336.0,1369.3999999999999,1269.2,1369.3999999999999,STOP_LOSS,4,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,SHUKRAPHAR,BSE,2025-03-03,2025-03-04,2025-03-05,LONG,25.700000762939453,25.057500743865965,26.98500080108643,25.057500743865965,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,SHUKRAPHAR,BSE,2025-08-21,2025-08-22,2025-08-26,LONG,22.8700008392334,22.298250818252562,24.013500881195068,24.013500881195068,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,SHUKRAPHAR,BSE,2025-12-09,2025-12-10,2025-12-11,LONG,46.43999862670898,45.27899866104125,48.761998558044425,45.27899866104125,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
CURRENT,SHUKRAPHAR,BSE,2026-07-06,2026-07-07,2026-07-07,LONG,33.70000076293945,32.85750074386596,35.38500080108643,32.85750074386596,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,NEUTRAL
CURRENT,SHUKRAPHAR,BSE,2026-08-06,2026-08-07,2026-08-07,LONG,37.310001373291016,36.377251338958736,39.17550144195557,39.17550144195557,TARGET,1,5.000000000000004,4.850000000000004,BULL
EMA_MACD,SHUKRAPHAR,BSE,2024-11-01,2024-11-04,2024-11-04,LONG,7.499000072479248,7.311525070667266,7.873950076103211,7.311525070667266,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2024-11-08,2024-11-11,2024-11-11,SHORT,6.651000022888184,6.817275023460388,6.318450021743774,6.817275023460388,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2024-11-12,2024-11-13,2024-11-13,SHORT,6.315999984741211,6.473899984359741,6.00019998550415,6.473899984359741,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2025-03-03,2025-03-04,2025-03-05,LONG,25.700000762939453,25.057500743865965,26.98500080108643,25.057500743865965,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2025-08-21,2025-08-22,2025-08-26,LONG,22.8700008392334,22.298250818252562,24.013500881195068,24.013500881195068,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2025-12-09,2025-12-10,2025-12-11,LONG,46.43999862670898,45.27899866104125,48.761998558044425,45.27899866104125,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,SHUKRAPHAR,BSE,2026-06-24,2026-06-25,2026-07-03,SHORT,29.3700008392334,30.10425086021423,27.901500797271726,30.10425086021423,STOP_LOSS,7,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,SHUKRAPHAR,BSE,2026-07-06,2026-07-07,2026-07-07,LONG,33.70000076293945,32.85750074386596,35.38500080108643,32.85750074386596,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,NEUTRAL
EMA_MACD,SHUKRAPHAR,BSE,2026-08-06,2026-08-07,2026-08-07,LONG,37.310001373291016,36.377251338958736,39.17550144195557,39.17550144195557,TARGET,1,5.000000000000004,4.850000000000004,BULL
CURRENT,VEDL,BSE,2025-02-14,2025-02-17,2025-02-19,SHORT,412.9500122070313,423.27376251220704,392.3025115966797,423.27376251220704,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,VEDL,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,389.2000122070313,398.93001251220704,369.7400115966797,369.7400115966797,TARGET,1,5.2631578947368585,5.113157894736858,NEUTRAL
CURRENT,VEDL,BSE,2025-07-31,2025-08-01,2025-08-05,SHORT,426.2000122070313,436.85501251220705,404.8900115966797,436.85501251220705,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,VEDL,BSE,2025-08-29,2025-09-01,2025-09-01,SHORT,422.25,432.80625,401.1375,432.80625,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,VEDL,BSE,2026-04-08,2026-04-09,2026-04-15,LONG,725.9000244140625,707.7525238037109,762.1950256347657,762.1950256347657,TARGET,4,5.000000000000004,4.850000000000004,BEAR
CURRENT,VEDL,BSE,2026-04-30,2026-05-04,2026-05-04,SHORT,278.0,284.95,264.09999999999997,284.95,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,VEDL,BSE,2025-02-12,2025-02-13,2025-02-17,SHORT,424.0,434.59999999999997,402.79999999999995,402.79999999999995,TARGET,3,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,VEDL,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,389.2000122070313,398.93001251220704,369.7400115966797,369.7400115966797,TARGET,1,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,VEDL,BSE,2025-07-24,2025-07-25,2025-07-28,LONG,449.5,438.2625,471.975,438.2625,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,VEDL,BSE,2025-08-28,2025-08-29,2025-09-01,SHORT,424.25,434.85625,403.03749999999997,434.85625,STOP_LOSS,2,-2.4390243902439046,-2.5890243902439045,NEUTRAL
EMA_MACD,VEDL,BSE,2026-04-08,2026-04-09,2026-04-15,LONG,725.9000244140625,707.7525238037109,762.1950256347657,762.1950256347657,TARGET,4,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,VEDL,BSE,2026-04-30,2026-05-04,2026-05-04,SHORT,278.0,284.95,264.09999999999997,284.95,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,VIYASH,BSE,2024-11-05,2024-11-06,2024-11-06,LONG,220.5500030517578,215.03625297546387,231.5775032043457,215.03625297546387,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,VIYASH,BSE,2024-12-12,2024-12-13,2024-12-13,SHORT,182.8999938964844,187.4724937438965,173.75499420166017,187.4724937438965,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
CURRENT,VIYASH,BSE,2025-01-13,2025-01-14,2025-01-14,SHORT,171.5,175.7875,162.92499999999998,175.7875,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
CURRENT,VIYASH,BSE,2025-09-08,2025-09-09,2025-09-17,LONG,183.3500061035156,178.7662559509277,192.5175064086914,192.5175064086914,TARGET,7,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,VIYASH,BSE,2024-11-05,2024-11-06,2024-11-06,LONG,220.5500030517578,215.03625297546387,231.5775032043457,215.03625297546387,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,VIYASH,BSE,2024-12-11,2024-12-12,2024-12-13,SHORT,193.0500030517578,197.87625312805173,183.39750289916992,183.39750289916992,TARGET,2,5.263157894736836,5.113157894736836,NEUTRAL
