variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,mapped_regime,signal_close,rsi,ema_5,ema_13,ema_26,ema_5_13_signed_pct,ema_13_26_signed_pct,ema_5_26_signed_pct,ema_5_13_abs_pct,ema_13_26_abs_pct,ema_5_26_abs_pct,macd,macd_signal,macd_histogram,macd_histogram_pct,macd_histogram_abs_pct,volume_ratio,extension_pct,extension_abs_pct,ema13_event_age,ema26_event_age,macd_event_age,rsi_event_age,max_event_age,min_event_age,data_symbol
CURRENT,GROWW,BSE,2026-03-30,2026-04-01,2026-04-02,SHORT,158.5,162.46249999999998,150.575,162.46249999999998,STOP_LOSS,2,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,150.10000610351562,37.92018520241189,157.71070410771563,159.11138881461778,160.4352210776866,-0.8803170642511994,-0.825150645959338,-1.6982037682683784,0.8803170642511994,0.825150645959338,1.6982037682683784,-1.424068364722956,-1.4069541060110322,-0.017114258711923735,-0.011401904074621412,0.011401904074621412,2.521658399848604,-4.825733324354404,4.825733324354404,0.0,0.0,0.0,0.0,0.0,0.0,GROWW.BO
CURRENT,GROWW,BSE,2026-04-08,2026-04-09,2026-04-10,LONG,182.0500030517578,177.49875297546387,191.1525032043457,191.1525032043457,TARGET,2,5.000000000000004,4.850000000000004,BEAR,BEAR,181.0500030517578,65.43438873452673,170.0666361704951,164.87456459649687,163.2291562335447,3.1491040396103265,1.0080358196534163,4.188883955981168,3.1491040396103265,1.0080358196534163,4.188883955981168,1.974179432035669,-0.12364795563343695,2.097827387669106,1.1587005536086004,1.1587005536086004,3.142953694862416,6.458272550444103,6.458272550444103,3.0,3.0,4.0,0.0,4.0,0.0,GROWW.BO
CURRENT,GROWW,BSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.6000061035156,214.11000595092773,230.58000640869145,214.11000595092773,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,216.39999389648438,64.20438132317543,207.5104609401837,203.5060029473188,200.8235126722009,1.9677345802430832,1.3357451223833763,3.3297636213035076,1.9677345802430832,1.3357451223833763,3.3297636213035076,2.9761607919937205,2.0038008659966327,0.9723599259970879,0.449334544095329,0.449334544095329,3.717610634403946,4.283896299022319,4.283896299022319,3.0,3.0,2.0,0.0,3.0,0.0,GROWW.BO
EMA_MACD,GROWW,BSE,2026-03-30,2026-04-01,2026-04-02,SHORT,158.5,162.46249999999998,150.575,162.46249999999998,STOP_LOSS,2,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,150.10000610351562,37.92018520241189,157.71070410771563,159.11138881461778,160.4352210776866,-0.8803170642511994,-0.825150645959338,-1.6982037682683784,0.8803170642511994,0.825150645959338,1.6982037682683784,-1.424068364722956,-1.4069541060110322,-0.017114258711923735,-0.011401904074621412,0.011401904074621412,2.521658399848604,-4.825733324354404,4.825733324354404,0.0,0.0,0.0,0.0,0.0,0.0,GROWW.BO
EMA_MACD,GROWW,BSE,2026-04-06,2026-04-07,2026-04-08,LONG,167.3000030517578,163.11750297546385,175.6650032043457,175.6650032043457,TARGET,2,5.000000000000004,4.850000000000004,BEAR,BEAR,168.75,57.408548042609375,163.51243062067442,161.42510172712747,161.4117678112753,1.2930633905223539,0.008260807766979125,1.301431015770329,1.2930633905223539,0.008260807766979125,1.301431015770329,0.11437859596480848,-0.9397897345535106,1.0541683305183192,0.6246923440108558,0.6246923440108558,0.8712909719622195,3.2031628173126445,3.2031628173126445,1.0,1.0,2.0,33.0,33.0,1.0,GROWW.BO
EMA_MACD,GROWW,BSE,2026-07-13,2026-07-14,2026-07-14,LONG,208.3500061035156,203.14125595092773,218.76750640869145,203.14125595092773,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,208.25,59.86049925122192,202.67353864129217,200.94150418117042,199.23558521991765,0.8619595375180117,0.8562320628464829,1.725571974293487,0.8619595375180117,0.8562320628464829,1.725571974293487,1.8474299855613197,1.7180606209689497,0.12936936459236992,0.06212214386188231,0.06212214386188231,1.0816317266105486,2.751450138035779,2.751450138035779,1.0,1.0,0.0,7.0,7.0,0.0,GROWW.BO
EMA_MACD,GROWW,BSE,2026-08-31,2026-09-01,2026-09-04,SHORT,193.25,198.08125,183.5875,194.1000061035156,TIME_EXIT,4,-0.4379217294111281,-0.5879217294111282,NEUTRAL,NEUTRAL,192.35000610351562,44.9318132482961,194.47787198084566,195.68046925560662,196.35491386252275,-0.6145719495337446,-0.3434824184681906,-0.9559434214064497,0.6145719495337446,0.3434824184681906,0.9559434214064497,-0.7350417895249279,-0.5382961711960527,-0.19674561832887527,-0.10228521553724002,0.10228521553724002,0.5503408931248129,-1.094142925185655,1.094142925185655,1.0,1.0,0.0,17.0,17.0,0.0,GROWW.BO
CURRENT,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,150.1199951171875,37.584035804451226,157.72222626450474,159.14875806715364,160.48320938504907,-0.8963511999553041,-0.8315208319978605,-1.7204186849976735,0.8963511999553041,0.8315208319978605,1.7204186849976735,-1.4362443755132972,-1.408985202846766,-0.027259172666531217,-0.018158255764165198,0.018158255764165198,1.8221301240008776,-4.820012579944236,4.820012579944236,0.0,0.0,0.0,0.0,0.0,0.0,GROWW.NS
CURRENT,GROWW,NSE,2026-04-08,2026-04-09,2026-04-10,LONG,182.0,177.45,191.1,191.1,TARGET,2,5.000000000000004,4.850000000000004,BEAR,BEAR,181.00999450683594,65.54849498692062,170.03629954491504,164.88113779416784,163.25757795508486,3.126592780541538,0.9944774750545775,4.152163516535284,3.126592780541538,0.9944774750545775,4.152163516535284,1.9494045109151443,-0.1352541138518814,2.084658624767026,1.1516815026964147,1.1516815026964147,2.7764581470260796,6.453736638171311,6.453736638171311,3.0,3.0,4.0,0.0,4.0,0.0,GROWW.NS
CURRENT,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347655,214.1977523803711,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,216.3300018310547,64.32314633889939,207.45743457029465,203.4880666052508,200.845184467136,1.9506637569779894,1.3158802612702176,3.2922124175900325,1.9506637569779894,1.3158802612702176,3.2922124175900325,2.9337218355989307,1.9650127545712173,0.9687090810277135,0.4477922954876308,0.4477922954876308,4.321250366666645,4.27681335168235,4.27681335168235,3.0,3.0,2.0,0.0,3.0,0.0,GROWW.NS
EMA_MACD,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,150.1199951171875,37.584035804451226,157.72222626450474,159.14875806715364,160.48320938504907,-0.8963511999553041,-0.8315208319978605,-1.7204186849976735,0.8963511999553041,0.8315208319978605,1.7204186849976735,-1.4362443755132972,-1.408985202846766,-0.027259172666531217,-0.018158255764165198,0.018158255764165198,1.8221301240008776,-4.820012579944236,4.820012579944236,0.0,0.0,0.0,0.0,0.0,0.0,GROWW.NS
EMA_MACD,GROWW,NSE,2026-04-06,2026-04-07,2026-04-08,LONG,167.3000030517578,163.11750297546385,175.6650032043457,175.6650032043457,TARGET,2,5.000000000000004,4.850000000000004,BEAR,BEAR,168.67999267578125,57.409612632639984,163.51917779075606,161.45682740845174,161.45557535259223,1.2773386021558597,0.0007754801014307835,1.2781239877639783,1.2773386021558597,0.0007754801014307835,1.2781239877639783,0.10062436764357585,-0.944604192189445,1.0452285598330209,0.619651769751999,0.619651769751999,1.0143630885533153,3.156091508501296,3.156091508501296,1.0,1.0,2.0,33.0,33.0,1.0,GROWW.NS
EMA_MACD,GROWW,NSE,2026-07-13,2026-07-14,2026-07-14,LONG,208.8500061035156,203.6287559509277,219.29250640869145,203.6287559509277,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,208.17999267578125,59.934181162159604,202.6367297668055,200.94070253119747,199.27171154137366,0.8440436478242669,0.837545368037494,1.6886582643383279,0.8440436478242669,0.837545368037494,1.6886582643383279,1.80824932854253,1.6809218914111035,0.12732743713142658,0.06116218734320251,0.06116218734320251,1.1564056322483498,2.73556670370418,2.73556670370418,1.0,1.0,0.0,8.0,8.0,0.0,GROWW.NS
EMA_MACD,GROWW,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,193.0,197.825,183.35,194.0,TIME_EXIT,4,-0.5154639175257714,-0.6654639175257714,NEUTRAL,NEUTRAL,192.05999755859375,44.51715095807889,194.39797630132745,195.65192293640678,196.340687450244,-0.6409068800652186,-0.3508007040118763,-0.9894592782297656,0.6409068800652186,0.3508007040118763,0.9894592782297656,-0.7517755468917926,-0.538262117916208,-0.21351342897558456,-0.1111701716597418,0.1111701716597418,5.078058802545574,-1.2026764821407925,1.2026764821407925,1.0,1.0,0.0,17.0,17.0,0.0,GROWW.NS
CURRENT,HDFCBANK,NSE,2024-11-25,2024-11-26,2024-12-10,LONG,905.0,882.375,950.25,934.0499877929688,TIME_EXIT,11,3.2099434025379736,3.0599434025379737,NEUTRAL,NEUTRAL,892.7999877929688,62.016972159069745,875.443007173204,868.8876736336708,864.2141808592412,0.7544512068077708,0.5407794592982764,1.2993105832628915,0.7544512068077708,0.5407794592982764,1.2993105832628915,5.090257774927522,4.059567667126272,1.0306901078012505,0.11544468211174047,0.11544468211174047,8.861869005484616,1.98265112377906,1.98265112377906,2.0,3.0,0.0,0.0,3.0,0.0,HDFCBANK.NS
CURRENT,HDFCBANK,NSE,2025-03-19,2025-03-20,2025-03-25,LONG,877.0,855.0749999999999,920.85,920.85,TARGET,4,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,872.0499877929688,61.74145224372224,859.3195670365051,854.043062283243,852.4243044795322,0.6178265460239917,0.189900475057329,0.8089002766272505,0.6178265460239917,0.189900475057329,0.8089002766272505,1.9262994034427265,-0.029963592821565743,1.9562629962642923,0.22432922695352686,0.22432922695352686,0.7271028574800478,1.4814536110665413,1.4814536110665413,3.0,3.0,3.0,0.0,3.0,0.0,HDFCBANK.NS
CURRENT,HDFCBANK,NSE,2026-01-06,2026-01-07,2026-01-21,SHORT,956.0,979.9,908.2,920.3499755859376,TIME_EXIT,11,3.873529131281384,3.723529131281384,BULL,BULL,962.2000122070312,33.72012210709704,980.1036454546609,987.06493663671,990.2379839458637,-0.7052515922375622,-0.3204328010636281,-1.0234245358696377,0.7052515922375622,0.3204328010636281,1.0234245358696377,-3.638354484656361,-1.3835043811310592,-2.2548501035253015,-0.23434317968394888,0.23434317968394888,1.9100672053068044,-1.8267081579238782,1.8267081579238782,1.0,1.0,1.0,0.0,1.0,0.0,HDFCBANK.NS
CURRENT,HDFCBANK,NSE,2026-06-18,2026-06-19,2026-07-03,LONG,788.7000122070312,768.9825119018554,828.1350128173829,801.0499877929688,TIME_EXIT,11,1.5658647641425103,1.4158647641425106,BEAR,BEAR,799.0,64.84304246631845,783.2481721863196,769.4598273372114,767.297059008867,1.7919512311414674,0.281868450159073,2.0788706264633654,1.7919512311414674,0.281868450159073,2.0788706264633654,2.9902959181908955,-3.6815595091921973,6.671855427383093,0.8350257105610881,0.8350257105610881,1.09284031601447,2.0110902741989847,2.0110902741989847,4.0,3.0,4.0,1.0,4.0,1.0,HDFCBANK.NS
CURRENT,HDFCBANK,NSE,2026-07-22,2026-07-23,2026-08-06,SHORT,749.4000244140625,768.135025024414,711.9300231933594,734.2999877929688,TIME_EXIT,11,2.056385247462522,1.9063852474625225,NEUTRAL,NEUTRAL,753.1500244140625,35.7914120439565,776.9965392939407,793.1923311348247,793.4304837611296,-2.041849272258166,-0.030015562948372137,-2.0712519626529122,2.041849272258166,0.030015562948372137,2.0712519626529122,-0.9667642667467362,6.927777915850837,-7.894542182597573,-1.048203137049539,1.048203137049539,0.6929099556566679,-3.0690632034922083,3.0690632034922083,2.0,1.0,4.0,1.0,4.0,1.0,HDFCBANK.NS
EMA_MACD,HDFCBANK,NSE,2024-11-25,2024-11-26,2024-12-10,LONG,905.0,882.375,950.25,934.0499877929688,TIME_EXIT,11,3.2099434025379736,3.0599434025379737,NEUTRAL,NEUTRAL,892.7999877929688,62.016972159069745,875.443007173204,868.8876736336708,864.2141808592412,0.7544512068077708,0.5407794592982764,1.2993105832628915,0.7544512068077708,0.5407794592982764,1.2993105832628915,5.090257774927522,4.059567667126272,1.0306901078012505,0.11544468211174047,0.11544468211174047,8.861869005484616,1.98265112377906,1.98265112377906,2.0,3.0,0.0,0.0,3.0,0.0,HDFCBANK.NS
