trades,wins,losses,win_rate_pct,avg_net_pct,median_net_pct,profit_factor,avg_winner_pct,avg_loser_pct,avg_holding_days,feature,bucket
272,98,174,36.029411764705884,-0.005689544860710762,-2.5890243902438934,0.9965420857559472,4.550947026163559,-2.572071061874381,3.713235294117647,max_event_age,0-1
210,92,118,43.80952380952381,0.5024892818993627,-2.5890243902438823,1.362415492599612,4.311824629401858,-2.4675009890347845,4.495238095238095,max_event_age,2
150,43,107,28.666666666666668,-0.5668446886987586,-2.5890243902438934,0.6955235120683219,4.516946425366212,-2.6098635476220644,3.7733333333333334,max_event_age,3
154,62,92,40.25974025974026,0.33393615382209946,-2.5890243902438934,1.21602885763218,4.6690076376538165,-2.5875250635427536,4.298701298701299,max_event_age,4
323,121,202,37.461300309597526,0.1356686642500376,-2.5890243902438934,1.085479498702013,4.598925348093433,-2.5378662800323917,3.913312693498452,max_event_age,5+
