scope,period,variant,filter,cost_pct,trades,win_rate,avg_net_pct,profit_factor,compounded_return_pct,max_drawdown_pct
PERIOD,P3,CURRENT,SHORT_ONLY,0.5,34,44.11764705882353,0.02374127660043257,1.0141614632353457,-1.265820169442955,-18.76212295965076
PERIOD,P3,CURRENT,SHORT_ONLY,0.6,34,44.11764705882353,-0.07625872339956741,0.9559796842854789,-4.571169741146608,-19.426782644309203
PERIOD,P4,CURRENT,SHORT_ONLY,0.0,31,48.38709677419355,0.323205133516113,1.2659982459351902,8.89301441463135,-20.276813223850787
PERIOD,P4,CURRENT,SHORT_ONLY,0.05,31,48.38709677419355,0.2732051335161131,1.2201720041217121,7.221547893922242,-20.802578016868868
PERIOD,P4,CURRENT,SHORT_ONLY,0.1,31,48.38709677419355,0.2232051335161131,1.176213029081157,5.574921677020073,-21.325140607164116
PERIOD,P4,CURRENT,SHORT_ONLY,0.15,31,48.38709677419355,0.173205133516113,1.134009472187335,3.952778741958629,-21.84451888143669
PERIOD,P4,CURRENT,SHORT_ONLY,0.2,31,45.16129032258064,0.12320513351611287,1.093384435791964,2.354767023500215,-22.38580776616391
PERIOD,P4,CURRENT,SHORT_ONLY,0.25,31,45.16129032258064,0.07320513351611303,1.0543568037764803,0.7805393467455568,-22.93726809163632
PERIOD,P4,CURRENT,SHORT_ONLY,0.3,31,45.16129032258064,0.023205133516113162,1.01688663764292,-0.7702466383990747,-23.485088297237077
PERIOD,P4,CURRENT,SHORT_ONLY,0.4,31,45.16129032258064,-0.07679486648388706,0.9462600935665189,-3.80283919749691,-24.5698969869534
PERIOD,P4,CURRENT,SHORT_ONLY,0.5,31,41.935483870967744,-0.17679486648388695,0.8810506050392968,-6.745655395754724,-25.640409874716653
PERIOD,P4,CURRENT,SHORT_ONLY,0.6,31,41.935483870967744,-0.2767948664838869,0.8207713982759898,-9.601266832252996,-26.69680103502916
PERIOD,P1,CURRENT,NO_NEUTRAL,0.0,69,31.88405797101449,-0.3373095011934991,0.7877414432700801,-23.339175847768246,-32.794469792079575
PERIOD,P1,CURRENT,NO_NEUTRAL,0.05,69,31.88405797101449,-0.38730950119349905,0.7613917382406189,-25.950567612514774,-34.17208351879598
PERIOD,P1,CURRENT,NO_NEUTRAL,0.1,69,31.88405797101449,-0.43730950119349904,0.7361250464905003,-28.4742512477556,-35.52213358038176
PERIOD,P1,CURRENT,NO_NEUTRAL,0.15,69,31.88405797101449,-0.48730950119349914,0.71187594230866,-30.913130663157883,-36.8451579518321
PERIOD,P1,CURRENT,NO_NEUTRAL,0.2,69,31.88405797101449,-0.5373095011934993,0.6885841658529848,-33.27001501273655,-38.14168437244816
PERIOD,P1,CURRENT,NO_NEUTRAL,0.25,69,31.88405797101449,-0.5873095011934991,0.6661941231628548,-35.547621741390046,-39.59939705660956
PERIOD,P1,CURRENT,NO_NEUTRAL,0.3,69,31.88405797101449,-0.637309501193499,0.6446544431395036,-37.74857953494565,-41.57622199749866
PERIOD,P1,CURRENT,NO_NEUTRAL,0.4,69,31.88405797101449,-0.7373095011934993,0.60393948329989,-41.93063631354323,-45.340649327918726
PERIOD,P1,CURRENT,NO_NEUTRAL,0.5,69,31.88405797101449,-0.8373095011934992,0.5660988595373156,-45.835545961647504,-48.865966128515616
PERIOD,P1,CURRENT,NO_NEUTRAL,0.6,69,30.434782608695656,-0.9373095011934991,0.5309532370965505,-49.481422594115735,-52.167141185506196
PERIOD,P2,CURRENT,NO_NEUTRAL,0.0,92,41.30434782608695,0.5918435554493948,1.4068794965196025,61.9757074983263,-31.407651410027782
PERIOD,P2,CURRENT,NO_NEUTRAL,0.05,92,41.30434782608695,0.5418435554493949,1.3651385590498724,54.724414433910454,-32.442317127019685
PERIOD,P2,CURRENT,NO_NEUTRAL,0.1,92,41.30434782608695,0.49184355544939484,1.3250166210889402,47.79436968966741,-33.46188867394895
PERIOD,P2,CURRENT,NO_NEUTRAL,0.15,92,41.30434782608695,0.44184355544939463,1.286421280786893,41.17149096033381,-34.4665787601553
PERIOD,P2,CURRENT,NO_NEUTRAL,0.2,92,41.30434782608695,0.3918435554493947,1.2492670366059493,34.84230668660051,-35.45659720311512
PERIOD,P2,CURRENT,NO_NEUTRAL,0.25,92,41.30434782608695,0.34184355544939476,1.2134746550052877,28.793929852372724,-36.432150966319455
PERIOD,P2,CURRENT,NO_NEUTRAL,0.3,92,41.30434782608695,0.29184355544939494,1.178970606405711,23.014032893962554,-37.39344419667437
PERIOD,P2,CURRENT,NO_NEUTRAL,0.4,92,41.30434782608695,0.19184355544939463,1.1135589370229488,12.213022479103541,-39.274051784646566
PERIOD,P2,CURRENT,NO_NEUTRAL,0.5,92,41.30434782608695,0.09184355544939478,1.0525399756997722,2.3509561818649605,-41.099998202296305
PERIOD,P2,CURRENT,NO_NEUTRAL,0.6,92,41.30434782608695,-0.00815644455060512,0.9954856101399746,-6.6529692195905765,-42.87281893505265
PERIOD,P3,CURRENT,NO_NEUTRAL,0.0,82,41.46341463414634,0.4016653923130882,1.2744713514139439,32.09292412686822,-19.328152870772154
PERIOD,P3,CURRENT,NO_NEUTRAL,0.05,82,41.46341463414634,0.3516653923130884,1.2355928281836053,26.79980770573649,-21.093381538825728
PERIOD,P3,CURRENT,NO_NEUTRAL,0.1,82,41.46341463414634,0.30166539231308837,1.198209632769818,21.71630577760253,-22.82084409810863
PERIOD,P3,CURRENT,NO_NEUTRAL,0.15,82,41.46341463414634,0.2516653923130881,1.1622371239754186,16.83421590305898,-24.511330119164
PERIOD,P3,CURRENT,NO_NEUTRAL,0.2,82,41.46341463414634,0.20166539231308803,1.127596930321553,12.145652751901714,-26.1656130504625
PERIOD,P3,CURRENT,NO_NEUTRAL,0.25,82,41.46341463414634,0.15166539231308823,1.0942163800732825,7.643035992988256,-27.784450539718954
PERIOD,P3,CURRENT,NO_NEUTRAL,0.3,82,41.46341463414634,0.1016653923130884,1.0620279923338785,3.3190786408592965,-29.43975107478789
PERIOD,P3,CURRENT,NO_NEUTRAL,0.4,82,41.46341463414634,0.001665392313088065,1.0009810500694916,-4.820605914841525,-33.64276944736472
PERIOD,P3,CURRENT,NO_NEUTRAL,0.5,82,41.46341463414634,-0.09833460768691178,0.9440039039560643,-12.326245544477299,-37.59929572270708
PERIOD,P3,CURRENT,NO_NEUTRAL,0.6,82,41.46341463414634,-0.1983346076869117,0.8907027027531803,-19.24666635369322,-41.32355859277046
PERIOD,P4,CURRENT,NO_NEUTRAL,0.0,7,57.14285714285714,1.7857142857142847,2.6666666666666616,12.660336318359366,-2.5000000000000133
PERIOD,P4,CURRENT,NO_NEUTRAL,0.05,7,57.14285714285714,1.7357142857142847,2.5882352941176427,12.27299344192938,-2.550000000000019
PERIOD,P4,CURRENT,NO_NEUTRAL,0.1,7,57.14285714285714,1.6857142857142848,2.5128205128205083,11.886792361785293,-2.6000000000000134
PERIOD,P4,CURRENT,NO_NEUTRAL,0.15,7,57.14285714285714,1.6357142857142846,2.44025157232704,11.501730272389787,-2.650000000000019
PERIOD,P4,CURRENT,NO_NEUTRAL,0.2,7,57.14285714285714,1.5857142857142843,2.3703703703703667,11.117804373721874,-2.7000000000000135
PERIOD,P4,CURRENT,NO_NEUTRAL,0.25,7,57.14285714285714,1.5357142857142847,2.3030303030302988,10.73501187126864,-2.750000000000008
