trades,wins,losses,win_rate_pct,avg_net_pct,median_net_pct,profit_factor,avg_winner_pct,avg_loser_pct,avg_holding_days,feature,bucket
14,4,10,28.57142857142857,-0.749899079802921,-2.5890243902438934,0.5649913556364207,3.408904078397674,-2.413420343083159,5.857142857142857,ema_5_26_abs_pct,<0.25%
31,15,16,48.38709677419355,0.708201624310689,-0.3463458090183279,1.5517326097623723,4.11638120759128,-2.4869667350148665,5.483870967741935,ema_5_26_abs_pct,0.25-0.50%
186,69,117,37.096774193548384,0.06825901604471259,-2.5890243902438934,1.0439145762085944,4.374013738411969,-2.4710322304795653,5.080645161290323,ema_5_26_abs_pct,0.50-1.00%
422,156,266,36.96682464454976,0.059838002201038465,-2.5890243902438934,1.037568869582173,4.470475749576753,-2.5268518045305832,4.343601895734597,ema_5_26_abs_pct,1.00-2.00%
456,172,284,37.719298245614034,0.14208806750824401,-2.5890243902438934,1.0871467746035792,4.699275070358894,-2.6178984271759522,3.1052631578947367,ema_5_26_abs_pct,>2.00%
