trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,experiment,exchange,symbol
1,1,0,100.0,4.850000000000004,5.000000000000004,4.850000000000004,0.0,inf,4.850000000000004,4.849999999999999,0.0,2.0,1,0,0,EMA_MACD,NSE,PWL
6,1,5,16.666666666666664,-1.3796747967479686,-1.2296747967479686,4.850000000000004,-2.625609756097563,0.36943799349744544,-1.3796747967479686,-8.210693553946813,-5.771083934344556,3.3333333333333335,1,5,0,EMA_MACD,NSE,SAIL
3,2,1,66.66666666666666,2.4377192982456126,2.587719298245613,4.98157894736842,-2.650000000000002,3.7596822244289934,2.4377192982456126,7.290550682236829,-2.649999999999997,4.0,2,1,0,EMA_MACD,NSE,SWIGGY
5,2,3,40.0,0.1293066042910808,0.2793066042910807,3.378028290355667,-2.03650785308531,1.1058238036378314,0.1293066042910808,0.4340309910028983,-4.4515139659487275,8.8,1,2,2,EMA_MACD,NSE,TATASTEEL
11,3,8,27.27272727272727,-0.5529058233166038,-0.4029058233166037,4.937719298245614,-2.611890243902436,0.7089289992812084,-0.5529058233166038,-6.49361099862964,-12.346850028065115,2.6363636363636362,3,8,0,EMA_MACD,NSE,TFCILTD
8,4,4,50.0,0.6324838869632519,0.782483886963252,3.8539921641704,-2.589024390243896,1.488588589081364,0.6324838869632519,4.684296776003571,-2.589024390243899,4.75,3,4,1,EMA_MACD,NSE,UJJIVANSFB
2,0,2,0.0,-2.6195121951219535,-2.469512195121953,0.0,-2.6195121951219535,0.0,-2.6195121951219535,-5.170415243902438,-2.649999999999997,1.0,0,2,0,EMA_MACD,NSE,URBANCO
6,2,4,33.33333333333333,-0.07565254599914224,0.07434745400085781,4.98157894736842,-2.6042682926829235,0.9564258339597541,-0.07565254599914224,-0.8288947620127218,-7.625576322404792,3.0,2,4,0,EMA_MACD,NSE,VEDL
5,4,1,80.0,3.5727214377407037,3.7227214377407036,5.113157894736853,-2.5890243902438934,7.8997446513127345,3.5727214377407037,18.914887089775977,-2.589024390243888,5.4,4,1,0,EMA_MACD,NSE,VMM
9,6,3,66.66666666666666,1.8810974550097548,2.0310974550097547,4.136483580888615,-2.629674796747966,3.1460038982797958,1.8810974550097548,17.685601176097208,-2.650000000000008,3.888888888888889,4,3,2,EMA_MACD,NSE,ZEEL
