trades,wins,losses,win_rate_pct,avg_net_pct,median_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,median_holding_days,target_exits,stop_exits,time_exits,direction
222,78,144,35.13513513513514,-0.06493243243242693,-2.6987499999999907,0.08506756756757307,4.797500000000011,-2.698749999999997,0.9629072101281491,-0.06493243243242693,-24.764230585954362,-66.84191088069652,4.04954954954955,2.0,78,144,0,LONG
195,68,127,34.87179487179487,-0.10621400273508431,-2.7012499999999804,0.0437859972649158,4.740397345097894,-2.7012499999999853,0.9396262869454824,-0.10621400273508431,-28.020481255123343,-64.83662359169583,4.543589743589743,3.0,66,127,2,SHORT
