trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,variant,direction
77,35,42,45.45454545454545,0.7144917501836686,0.8644917501836686,4.751881850404075,-2.6500000000000044,1.4943024686805242,0.7144917501836686,64.2641638707019,-21.969579155721743,2.6103896103896105,34,42,1,CURRENT,LONG
49,25,24,51.02040816326531,1.018010045098538,1.168010045098538,4.389259967453421,-2.4937086240211324,1.8334723453207666,1.018010045098538,59.259601697571384,-20.682402040266368,4.551020408163265,19,23,7,CURRENT,SHORT
52,26,26,50.0,1.033958937771971,1.1839589377719713,4.717917875543947,-2.650000000000005,1.7803463681297882,1.033958937771971,64.83583046900591,-17.13870984735554,2.9038461538461537,25,26,1,CURRENT_REGIME,LONG
36,18,18,50.0,1.1762515439160408,1.326251543916041,4.814439789778961,-2.4619367019468785,1.9555497856511674,1.1762515439160408,48.71175825143956,-13.965427528154716,4.194444444444445,16,17,3,CURRENT_REGIME,SHORT
116,52,64,44.827586206896555,0.6824643514150213,0.8324643514150207,4.783958937771975,-2.6500000000000044,1.466779862996122,0.6824643514150213,103.51538594586796,-28.71414379755689,3.0517241379310347,51,64,1,EMA_MACD,LONG
83,31,52,37.34939759036144,0.1195579921709553,0.2695579921709555,4.53638446804261,-2.51355009921407,1.0759216810923207,0.1195579921709553,5.025220595955915,-39.11569350052787,4.542168674698795,25,50,8,EMA_MACD,SHORT
79,40,39,50.63291139240506,1.1039982881537025,1.253998288153702,4.764146619103567,-2.650000000000005,1.8438883866873956,1.1039982881537025,125.61976047978183,-30.36170665215443,3.4050632911392404,39,39,1,EMA_MACD_REGIME,LONG
55,21,34,38.18181818181819,0.30107516478356133,0.4510751647835615,4.980283968161343,-2.589024390243893,1.1881146259696136,0.30107516478356133,13.705762561281531,-33.95973384637697,4.4363636363636365,20,34,1,EMA_MACD_REGIME,SHORT
